age,identifier,section,region,human_cell_count,has_human_count
p3,M789,079,VISpor,,False
p3,M789,079,VISrl,,False
p3,M789,080,RSPd,,False
p3,M789,080,RSPv,,False
p3,M789,080,VISa,,False
p3,M789,080,VISal,,False
p3,M789,080,VISam,,False
p3,M789,080,VISl,,False
p3,M789,080,VISli,,False
p3,M789,080,VISp,,False
p3,M789,080,VISpm,,False
p3,M789,080,VISpor,,False
p3,M789,080,VISrl,,False
p3,M789,081,RSPd,,False
p3,M789,081,RSPv,,False
p3,M789,081,VISa,,False
p3,M789,081,VISal,,False
p3,M789,081,VISam,,False
p3,M789,081,VISl,,False
p3,M789,081,VISli,,False
p3,M789,081,VISp,,False
p3,M789,081,VISpm,,False
p3,M789,081,VISpor,,False
p3,M789,081,VISrl,,False
p3,M789,082,RSPd,,False
p3,M789,082,RSPv,,False
p3,M789,082,VISa,,False
p3,M789,082,VISal,,False
p3,M789,082,VISam,,False
p3,M789,082,VISl,,False
p3,M789,082,VISli,,False
p3,M789,082,VISp,,False
p3,M789,082,VISpm,,False
p3,M789,082,VISpor,,False
p3,M789,082,VISrl,,False
p3,M789,083,RSPd,,False
p3,M789,083,RSPv,,False
p3,M789,083,VISa,,False
p3,M789,083,VISal,,False
p3,M789,083,VISam,,False
p3,M789,083,VISl,,False
p3,M789,083,VISli,,False
p3,M789,083,VISp,,False
p3,M789,083,VISpm,,False
p3,M789,083,VISpor,,False
p3,M789,083,VISrl,,False
p3,M789,084,RSPd,,False
p3,M789,084,RSPv,,False
p3,M789,084,VISa,,False
p3,M789,084,VISal,,False
p3,M789,084,VISam,,False
p3,M789,084,VISl,,False
p3,M789,084,VISli,,False
p3,M789,084,VISp,,False
p3,M789,084,VISpm,,False
p3,M789,084,VISpor,,False
p3,M789,084,VISrl,,False
p3,M789,085,RSPd,,False
p3,M789,085,RSPv,,False
p3,M789,085,VISa,,False
p3,M789,085,VISal,,False
p3,M789,085,VISam,,False
p3,M789,085,VISl,,False
p3,M789,085,VISli,,False
p3,M789,085,VISp,,False
p3,M789,085,VISpm,,False
p3,M789,085,VISpor,,False
p3,M789,085,VISrl,,False
p3,M789,086,RSPd,,False
p3,M789,086,RSPv,,False
p3,M789,086,VISa,,False
p3,M789,086,VISal,,False
p3,M789,086,VISam,,False
p3,M789,086,VISl,,False
p3,M789,086,VISli,,False
p3,M789,086,VISp,,False
p3,M789,086,VISpm,,False
p3,M789,086,VISpor,,False
p3,M789,086,VISrl,,False
p3,M789,087,RSPd,,False
p3,M789,087,RSPv,,False
p3,M789,087,VISa,,False
p3,M789,087,VISal,,False
p3,M789,087,VISam,,False
p3,M789,087,VISl,,False
p3,M789,087,VISli,,False
p3,M789,087,VISp,,False
p3,M789,087,VISpm,,False
p3,M789,087,VISpor,,False
p3,M789,087,VISrl,,False
p3,M789,088,RSPd,,False
p3,M789,088,RSPv,,False
p3,M789,088,VISa,,False
p3,M789,088,VISal,,False
p3,M789,088,VISam,,False
p3,M789,088,VISl,,False
p3,M789,088,VISli,,False
p3,M789,088,VISp,,False
p3,M789,088,VISpm,,False
p3,M789,088,VISpor,,False
p3,M789,088,VISrl,,False
p3,M789,089,RSPd,,False
p3,M789,089,RSPv,,False
p3,M789,089,VISa,,False
p3,M789,089,VISal,,False
p3,M789,089,VISam,,False
p3,M789,089,VISl,,False
p3,M789,089,VISli,,False
p3,M789,089,VISp,,False
p3,M789,089,VISpm,,False
p3,M789,089,VISpor,,False
p3,M789,089,VISrl,,False
p3,M789,090,RSPd,,False
p3,M789,090,RSPv,,False
p3,M789,090,VISa,,False
p3,M789,090,VISal,,False
p3,M789,090,VISam,,False
p3,M789,090,VISl,,False
p3,M789,090,VISli,,False
p3,M789,090,VISp,,False
p3,M789,090,VISpm,,False
p3,M789,090,VISpor,,False
p3,M789,090,VISrl,,False
p3,M789,091,RSPd,,False
p3,M789,091,RSPv,,False
p3,M789,091,VISa,,False
p3,M789,091,VISal,,False
p3,M789,091,VISam,,False
p3,M789,091,VISl,,False
p3,M789,091,VISli,,False
p3,M789,091,VISp,,False
p3,M789,091,VISpm,,False
p3,M789,091,VISpor,,False
p3,M789,091,VISrl,,False
p3,M789,092,RSPd,,False
p3,M789,092,RSPv,,False
p3,M789,092,VISa,,False
p3,M789,092,VISal,,False
p3,M789,092,VISam,,False
p3,M789,092,VISl,,False
p3,M789,092,VISli,,False
p3,M789,092,VISp,,False
p3,M789,092,VISpm,,False
p3,M789,092,VISpor,,False
p3,M789,092,VISrl,,False
p3,M789,093,RSPd,,False
p3,M789,093,RSPv,,False
p3,M789,093,VISa,,False
p3,M789,093,VISal,,False
p3,M789,093,VISam,,False
p3,M789,093,VISl,,False
p3,M789,093,VISli,,False
p3,M789,093,VISp,,False
p3,M789,093,VISpm,,False
p3,M789,093,VISpor,,False
p3,M789,093,VISrl,,False
p3,M789,094,RSPd,,False
p3,M789,094,RSPv,,False
p3,M789,094,VISa,,False
p3,M789,094,VISal,,False
p3,M789,094,VISam,,False
p3,M789,094,VISl,,False
p3,M789,094,VISli,,False
p3,M789,094,VISp,,False
p3,M789,094,VISpm,,False
p3,M789,094,VISpor,,False
p3,M789,094,VISrl,,False
p3,M789,095,RSPd,,False
p3,M789,095,RSPv,,False
p3,M789,095,VISa,,False
p3,M789,095,VISal,,False
p3,M789,095,VISam,,False
p3,M789,095,VISl,,False
p3,M789,095,VISli,,False
p3,M789,095,VISp,,False
p3,M789,095,VISpm,,False
p3,M789,095,VISpor,,False
p3,M789,095,VISrl,,False
p3,M795,001,RSPd,,False
p3,M795,001,RSPv,,False
p3,M795,001,VISa,,False
p3,M795,001,VISal,,False
p3,M795,001,VISam,,False
p3,M795,001,VISl,,False
p3,M795,001,VISli,,False
p3,M795,001,VISp,,False
p3,M795,001,VISpm,,False
p3,M795,001,VISpor,,False
p3,M795,001,VISrl,,False
p3,M795,002,RSPd,,False
p3,M795,002,RSPv,,False
p3,M795,002,VISa,,False
p3,M795,002,VISal,,False
p3,M795,002,VISam,,False
p3,M795,002,VISl,,False
p3,M795,002,VISli,,False
p3,M795,002,VISp,,False
p3,M795,002,VISpm,,False
p3,M795,002,VISpor,,False
p3,M795,002,VISrl,,False
p3,M795,003,RSPd,,False
p3,M795,003,RSPv,,False
p3,M795,003,VISa,,False
p3,M795,003,VISal,,False
p3,M795,003,VISam,,False
p3,M795,003,VISl,,False
p3,M795,003,VISli,,False
p3,M795,003,VISp,,False
p3,M795,003,VISpm,,False
p3,M795,003,VISpor,,False
p3,M795,003,VISrl,,False
p3,M795,004,RSPd,,False
p3,M795,004,RSPv,,False
p3,M795,004,VISa,,False
p3,M795,004,VISal,,False
p3,M795,004,VISam,,False
p3,M795,004,VISl,,False
p3,M795,004,VISli,,False
p3,M795,004,VISp,,False
p3,M795,004,VISpm,,False
p3,M795,004,VISpor,,False
p3,M795,004,VISrl,,False
p3,M795,005,RSPd,0.0,True
p3,M795,005,RSPv,0.0,True
p3,M795,005,VISa,,False
p3,M795,005,VISal,,False
p3,M795,005,VISam,,False
p3,M795,005,VISl,,False
p3,M795,005,VISli,,False
p3,M795,005,VISp,,False
p3,M795,005,VISpm,,False
p3,M795,005,VISpor,,False
p3,M795,005,VISrl,,False
p3,M795,006,RSPd,32.0,True
p3,M795,006,RSPv,5.0,True
p3,M795,006,VISa,,False
p3,M795,006,VISal,,False
p3,M795,006,VISam,,False
p3,M795,006,VISl,,False
p3,M795,006,VISli,,False
p3,M795,006,VISp,,False
p3,M795,006,VISpm,,False
p3,M795,006,VISpor,,False
p3,M795,006,VISrl,,False
p3,M795,007,RSPd,25.0,True
p3,M795,007,RSPv,3.0,True
p3,M795,007,VISa,,False
p3,M795,007,VISal,,False
p3,M795,007,VISam,,False
p3,M795,007,VISl,,False
p3,M795,007,VISli,,False
p3,M795,007,VISp,,False
p3,M795,007,VISpm,,False
p3,M795,007,VISpor,,False
p3,M795,007,VISrl,,False
p3,M795,008,RSPd,6.0,True
p3,M795,008,RSPv,9.0,True
p3,M795,008,VISa,0.0,True
p3,M795,008,VISal,,False
p3,M795,008,VISam,,False
p3,M795,008,VISl,,False
p3,M795,008,VISli,,False
p3,M795,008,VISp,,False
p3,M795,008,VISpm,,False
p3,M795,008,VISpor,,False
p3,M795,008,VISrl,,False
p3,M795,009,RSPd,26.0,True
p3,M795,009,RSPv,6.0,True
p3,M795,009,VISa,0.0,True
p3,M795,009,VISal,,False
p3,M795,009,VISam,,False
p3,M795,009,VISl,,False
p3,M795,009,VISli,,False
p3,M795,009,VISp,,False
p3,M795,009,VISpm,,False
p3,M795,009,VISpor,,False
p3,M795,009,VISrl,,False
p3,M795,010,RSPd,22.0,True
p3,M795,010,RSPv,6.0,True
p3,M795,010,VISa,2.0,True
p3,M795,010,VISal,,False
p3,M795,010,VISam,,False
p3,M795,010,VISl,,False
p3,M795,010,VISli,,False
p3,M795,010,VISp,,False
p3,M795,010,VISpm,,False
p3,M795,010,VISpor,,False
p3,M795,010,VISrl,,False
p3,M795,011,RSPd,24.0,True
p3,M795,011,RSPv,15.0,True
p3,M795,011,VISa,0.0,True
p3,M795,011,VISal,,False
p3,M795,011,VISam,4.0,True
p3,M795,011,VISl,,False
p3,M795,011,VISli,,False
p3,M795,011,VISp,8.0,True
p3,M795,011,VISpm,,False
p3,M795,011,VISpor,,False
p3,M795,011,VISrl,0.0,True
p3,M795,012,RSPd,30.0,True
p3,M795,012,RSPv,9.0,True
p3,M795,012,VISa,0.0,True
p3,M795,012,VISal,,False
p3,M795,012,VISam,18.0,True
p3,M795,012,VISl,,False
p3,M795,012,VISli,,False
p3,M795,012,VISp,6.0,True
p3,M795,012,VISpm,,False
p3,M795,012,VISpor,,False
p3,M795,012,VISrl,3.0,True
p3,M795,013,RSPd,46.0,True
p3,M795,013,RSPv,14.0,True
p3,M795,013,VISa,0.0,True
p3,M795,013,VISal,0.0,True
p3,M795,013,VISam,11.0,True
p3,M795,013,VISl,,False
p3,M795,013,VISli,,False
p3,M795,013,VISp,9.0,True
p3,M795,013,VISpm,,False
p3,M795,013,VISpor,,False
p3,M795,013,VISrl,,False
p3,M795,014,RSPd,62.0,True
p3,M795,014,RSPv,13.0,True
p3,M795,014,VISa,,False
p3,M795,014,VISal,0.0,True
p3,M795,014,VISam,21.0,True
p3,M795,014,VISl,,False
p3,M795,014,VISli,,False
p3,M795,014,VISp,10.0,True
p3,M795,014,VISpm,,False
p3,M795,014,VISpor,,False
p3,M795,014,VISrl,0.0,True
p3,M795,015,RSPd,33.0,True
p3,M795,015,RSPv,24.0,True
p3,M795,015,VISa,,False
p3,M795,015,VISal,4.0,True
p3,M795,015,VISam,16.0,True
p3,M795,015,VISl,,False
p3,M795,015,VISli,,False
p3,M795,015,VISp,27.0,True
p3,M795,015,VISpm,,False
p3,M795,015,VISpor,,False
p3,M795,015,VISrl,,False
p3,M795,016,RSPd,48.0,True
p3,M795,016,RSPv,16.0,True
p3,M795,016,VISa,,False
p3,M795,016,VISal,4.0,True
p3,M795,016,VISam,15.0,True
p3,M795,016,VISl,,False
p3,M795,016,VISli,,False
p3,M795,016,VISp,17.0,True
p3,M795,016,VISpm,,False
p3,M795,016,VISpor,,False
p3,M795,016,VISrl,0.0,True
p3,M795,017,RSPd,41.0,True
p3,M795,017,RSPv,42.0,True
p3,M795,017,VISa,,False
p3,M795,017,VISal,2.0,True
p3,M795,017,VISam,,False
p3,M795,017,VISl,,False
p3,M795,017,VISli,,False
p3,M795,017,VISp,17.0,True
p3,M795,017,VISpm,14.0,True
p3,M795,017,VISpor,,False
p3,M795,017,VISrl,,False
p3,M795,018,RSPd,26.0,True
p3,M795,018,RSPv,133.0,True
p3,M795,018,VISa,,False
p3,M795,018,VISal,8.0,True
p3,M795,018,VISam,,False
p3,M795,018,VISl,,False
p3,M795,018,VISli,,False
p3,M795,018,VISp,119.0,True
p3,M795,018,VISpm,2.0,True
p3,M795,018,VISpor,,False
p3,M795,018,VISrl,,False
p3,M795,019,RSPd,48.0,True
p3,M795,019,RSPv,34.0,True
p3,M795,019,VISa,,False
p3,M795,019,VISal,,False
p3,M795,019,VISam,,False
p3,M795,019,VISl,6.0,True
p3,M795,019,VISli,2.0,True
p3,M795,019,VISp,53.0,True
p3,M795,019,VISpm,21.0,True
p3,M795,019,VISpor,,False
p3,M795,019,VISrl,,False
p3,M795,020,RSPd,13.0,True
p3,M795,020,RSPv,4.0,True
p3,M795,020,VISa,,False
p3,M795,020,VISal,,False
p3,M795,020,VISam,,False
p3,M795,020,VISl,1.0,True
p3,M795,020,VISli,2.0,True
p3,M795,020,VISp,326.0,True
p3,M795,020,VISpm,22.0,True
p3,M795,020,VISpor,,False
p3,M795,020,VISrl,,False
p3,M795,021,RSPd,20.0,True
p3,M795,021,RSPv,48.0,True
p3,M795,021,VISa,,False
p3,M795,021,VISal,,False
p3,M795,021,VISam,,False
p3,M795,021,VISl,2.0,True
p3,M795,021,VISli,0.0,True
p3,M795,021,VISp,306.0,True
p3,M795,021,VISpm,4.0,True
p3,M795,021,VISpor,,False
p3,M795,021,VISrl,,False
p3,M795,022,RSPd,2.0,True
p3,M795,022,RSPv,5.0,True
p3,M795,022,VISa,,False
p3,M795,022,VISal,,False
p3,M795,022,VISam,,False
p3,M795,022,VISl,13.0,True
p3,M795,022,VISli,,False
p3,M795,022,VISp,48.0,True
p3,M795,022,VISpm,0.0,True
p3,M795,022,VISpor,,False
p3,M795,022,VISrl,,False
p3,M795,023,RSPd,,False
p3,M795,023,RSPv,22.0,True
p3,M795,023,VISa,,False
p3,M795,023,VISal,,False
p3,M795,023,VISam,,False
p3,M795,023,VISl,0.0,True
p3,M795,023,VISli,2.0,True
p3,M795,023,VISp,127.0,True
p3,M795,023,VISpm,,False
p3,M795,023,VISpor,2.0,True
p3,M795,023,VISrl,,False
p3,M795,024,RSPd,5.0,True
p3,M795,024,RSPv,0.0,True
p3,M795,024,VISa,,False
p3,M795,024,VISal,,False
p3,M795,024,VISam,,False
p3,M795,024,VISl,5.0,True
p3,M795,024,VISli,0.0,True
p3,M795,024,VISp,35.0,True
p3,M795,024,VISpm,,False
p3,M795,024,VISpor,5.0,True
p3,M795,024,VISrl,,False
p3,M795,025,RSPd,,False
p3,M795,025,RSPv,,False
p3,M795,025,VISa,,False
p3,M795,025,VISal,,False
p3,M795,025,VISam,,False
p3,M795,025,VISl,,False
p3,M795,025,VISli,,False
p3,M795,025,VISp,,False
p3,M795,025,VISpm,,False
p3,M795,025,VISpor,,False
p3,M795,025,VISrl,,False
p3,M795,026,RSPd,,False
p3,M795,026,RSPv,,False
p3,M795,026,VISa,,False
p3,M795,026,VISal,,False
p3,M795,026,VISam,,False
p3,M795,026,VISl,,False
p3,M795,026,VISli,,False
p3,M795,026,VISp,,False
p3,M795,026,VISpm,,False
p3,M795,026,VISpor,,False
p3,M795,026,VISrl,,False
p3,M795,027,RSPd,,False
p3,M795,027,RSPv,,False
p3,M795,027,VISa,,False
p3,M795,027,VISal,,False
p3,M795,027,VISam,,False
p3,M795,027,VISl,,False
p3,M795,027,VISli,,False
p3,M795,027,VISp,,False
p3,M795,027,VISpm,,False
p3,M795,027,VISpor,,False
p3,M795,027,VISrl,,False
p3,M795,028,RSPd,,False
p3,M795,028,RSPv,,False
p3,M795,028,VISa,,False
p3,M795,028,VISal,,False
p3,M795,028,VISam,,False
p3,M795,028,VISl,,False
p3,M795,028,VISli,,False
p3,M795,028,VISp,,False
p3,M795,028,VISpm,,False
p3,M795,028,VISpor,,False
p3,M795,028,VISrl,,False
p3,M795,029,RSPd,,False
p3,M795,029,RSPv,,False
p3,M795,029,VISa,,False
p3,M795,029,VISal,,False
p3,M795,029,VISam,,False
p3,M795,029,VISl,,False
p3,M795,029,VISli,,False
p3,M795,029,VISp,,False
p3,M795,029,VISpm,,False
p3,M795,029,VISpor,,False
p3,M795,029,VISrl,,False
p3,M795,030,RSPd,,False
p3,M795,030,RSPv,,False
p3,M795,030,VISa,,False
p3,M795,030,VISal,,False
p3,M795,030,VISam,,False
p3,M795,030,VISl,,False
p3,M795,030,VISli,,False
p3,M795,030,VISp,,False
p3,M795,030,VISpm,,False
p3,M795,030,VISpor,,False
p3,M795,030,VISrl,,False
p3,M795,031,RSPd,,False
p3,M795,031,RSPv,,False
p3,M795,031,VISa,,False
p3,M795,031,VISal,,False
p3,M795,031,VISam,,False
p3,M795,031,VISl,,False
p3,M795,031,VISli,,False
p3,M795,031,VISp,,False
p3,M795,031,VISpm,,False
p3,M795,031,VISpor,,False
p3,M795,031,VISrl,,False
p3,M795,032,RSPd,,False
p3,M795,032,RSPv,,False
p3,M795,032,VISa,,False
p3,M795,032,VISal,,False
p3,M795,032,VISam,,False
p3,M795,032,VISl,,False
p3,M795,032,VISli,,False
p3,M795,032,VISp,,False
p3,M795,032,VISpm,,False
p3,M795,032,VISpor,,False
p3,M795,032,VISrl,,False
p3,M795,033,RSPd,,False
p3,M795,033,RSPv,,False
p3,M795,033,VISa,,False
p3,M795,033,VISal,,False
p3,M795,033,VISam,,False
p3,M795,033,VISl,,False
p3,M795,033,VISli,,False
p3,M795,033,VISp,,False
p3,M795,033,VISpm,,False
p3,M795,033,VISpor,,False
p3,M795,033,VISrl,,False
p3,M795,034,RSPd,,False
p3,M795,034,RSPv,,False
p3,M795,034,VISa,,False
p3,M795,034,VISal,,False
p3,M795,034,VISam,,False
p3,M795,034,VISl,,False
p3,M795,034,VISli,,False
p3,M795,034,VISp,,False
p3,M795,034,VISpm,,False
p3,M795,034,VISpor,,False
p3,M795,034,VISrl,,False
p3,M795,035,RSPd,,False
p3,M795,035,RSPv,,False
p3,M795,035,VISa,,False
p3,M795,035,VISal,,False
p3,M795,035,VISam,,False
p3,M795,035,VISl,,False
p3,M795,035,VISli,,False
p3,M795,035,VISp,,False
p3,M795,035,VISpm,,False
p3,M795,035,VISpor,,False
p3,M795,035,VISrl,,False
p3,M795,036,RSPd,,False
p3,M795,036,RSPv,,False
p3,M795,036,VISa,,False
p3,M795,036,VISal,,False
p3,M795,036,VISam,,False
p3,M795,036,VISl,,False
p3,M795,036,VISli,,False
p3,M795,036,VISp,,False
p3,M795,036,VISpm,,False
p3,M795,036,VISpor,,False
p3,M795,036,VISrl,,False
p3,M795,037,RSPd,,False
p3,M795,037,RSPv,,False
p3,M795,037,VISa,,False
p3,M795,037,VISal,,False
p3,M795,037,VISam,,False
p3,M795,037,VISl,,False
p3,M795,037,VISli,,False
p3,M795,037,VISp,,False
p3,M795,037,VISpm,,False
p3,M795,037,VISpor,,False
p3,M795,037,VISrl,,False
p3,M795,038,RSPd,,False
p3,M795,038,RSPv,,False
p3,M795,038,VISa,,False
p3,M795,038,VISal,,False
p3,M795,038,VISam,,False
p3,M795,038,VISl,,False
p3,M795,038,VISli,,False
p3,M795,038,VISp,,False
p3,M795,038,VISpm,,False
p3,M795,038,VISpor,,False
p3,M795,038,VISrl,,False
p3,M795,039,RSPd,,False
p3,M795,039,RSPv,,False
p3,M795,039,VISa,,False
p3,M795,039,VISal,,False
p3,M795,039,VISam,,False
p3,M795,039,VISl,,False
p3,M795,039,VISli,,False
p3,M795,039,VISp,,False
p3,M795,039,VISpm,,False
p3,M795,039,VISpor,,False
p3,M795,039,VISrl,,False
p3,M795,040,RSPd,,False
p3,M795,040,RSPv,,False
p3,M795,040,VISa,,False
p3,M795,040,VISal,,False
p3,M795,040,VISam,,False
p3,M795,040,VISl,,False
p3,M795,040,VISli,,False
p3,M795,040,VISp,,False
p3,M795,040,VISpm,,False
p3,M795,040,VISpor,,False
p3,M795,040,VISrl,,False
p3,M795,041,RSPd,,False
p3,M795,041,RSPv,,False
p3,M795,041,VISa,,False
p3,M795,041,VISal,,False
p3,M795,041,VISam,,False
p3,M795,041,VISl,,False
p3,M795,041,VISli,,False
p3,M795,041,VISp,,False
p3,M795,041,VISpm,,False
p3,M795,041,VISpor,,False
p3,M795,041,VISrl,,False
p3,M795,042,RSPd,,False
p3,M795,042,RSPv,,False
p3,M795,042,VISa,,False
p3,M795,042,VISal,,False
p3,M795,042,VISam,,False
p3,M795,042,VISl,,False
p3,M795,042,VISli,,False
p3,M795,042,VISp,,False
p3,M795,042,VISpm,,False
p3,M795,042,VISpor,,False
p3,M795,042,VISrl,,False
p3,M795,043,RSPd,,False
p3,M795,043,RSPv,,False
p3,M795,043,VISa,,False
p3,M795,043,VISal,,False
p3,M795,043,VISam,,False
p3,M795,043,VISl,,False
p3,M795,043,VISli,,False
p3,M795,043,VISp,,False
p3,M795,043,VISpm,,False
p3,M795,043,VISpor,,False
p3,M795,043,VISrl,,False
p3,M795,044,RSPd,,False
p3,M795,044,RSPv,,False
p3,M795,044,VISa,,False
p3,M795,044,VISal,,False
p3,M795,044,VISam,,False
p3,M795,044,VISl,,False
p3,M795,044,VISli,,False
p3,M795,044,VISp,,False
p3,M795,044,VISpm,,False
p3,M795,044,VISpor,,False
p3,M795,044,VISrl,,False
p3,M795,045,RSPd,,False
p3,M795,045,RSPv,,False
p3,M795,045,VISa,,False
p3,M795,045,VISal,,False
p3,M795,045,VISam,,False
p3,M795,045,VISl,,False
p3,M795,045,VISli,,False
p3,M795,045,VISp,,False
p3,M795,045,VISpm,,False
p3,M795,045,VISpor,,False
p3,M795,045,VISrl,,False
p3,M795,046,RSPd,,False
p3,M795,046,RSPv,,False
p3,M795,046,VISa,,False
p3,M795,046,VISal,,False
p3,M795,046,VISam,,False
p3,M795,046,VISl,,False
p3,M795,046,VISli,,False
p3,M795,046,VISp,,False
p3,M795,046,VISpm,,False
p3,M795,046,VISpor,,False
p3,M795,046,VISrl,,False
p3,M795,047,RSPd,,False
p3,M795,047,RSPv,,False
p3,M795,047,VISa,,False
p3,M795,047,VISal,,False
p3,M795,047,VISam,,False
p3,M795,047,VISl,,False
p3,M795,047,VISli,,False
p3,M795,047,VISp,,False
p3,M795,047,VISpm,,False
p3,M795,047,VISpor,,False
p3,M795,047,VISrl,,False
p3,M795,048,RSPd,,False
p3,M795,048,RSPv,,False
p3,M795,048,VISa,,False
p3,M795,048,VISal,,False
p3,M795,048,VISam,,False
p3,M795,048,VISl,,False
p3,M795,048,VISli,,False
p3,M795,048,VISp,,False
p3,M795,048,VISpm,,False
p3,M795,048,VISpor,,False
p3,M795,048,VISrl,,False
p3,M795,049,RSPd,,False
p3,M795,049,RSPv,,False
p3,M795,049,VISa,,False
p3,M795,049,VISal,,False
p3,M795,049,VISam,,False
p3,M795,049,VISl,,False
p3,M795,049,VISli,,False
p3,M795,049,VISp,,False
p3,M795,049,VISpm,,False
p3,M795,049,VISpor,,False
p3,M795,049,VISrl,,False
p3,M795,050,RSPd,,False
p3,M795,050,RSPv,,False
p3,M795,050,VISa,,False
p3,M795,050,VISal,,False
p3,M795,050,VISam,,False
p3,M795,050,VISl,,False
p3,M795,050,VISli,,False
p3,M795,050,VISp,,False
p3,M795,050,VISpm,,False
p3,M795,050,VISpor,,False
p3,M795,050,VISrl,,False
p3,M795,051,RSPd,,False
p3,M795,051,RSPv,,False
p3,M795,051,VISa,,False
p3,M795,051,VISal,,False
p3,M795,051,VISam,,False
p3,M795,051,VISl,,False
p3,M795,051,VISli,,False
p3,M795,051,VISp,,False
p3,M795,051,VISpm,,False
p3,M795,051,VISpor,,False
p3,M795,051,VISrl,,False
p3,M795,052,RSPd,,False
p3,M795,052,RSPv,,False
p3,M795,052,VISa,,False
p3,M795,052,VISal,,False
p3,M795,052,VISam,,False
p3,M795,052,VISl,,False
p3,M795,052,VISli,,False
p3,M795,052,VISp,,False
p3,M795,052,VISpm,,False
p3,M795,052,VISpor,,False
p3,M795,052,VISrl,,False
p3,M795,053,RSPd,,False
p3,M795,053,RSPv,,False
p3,M795,053,VISa,,False
p3,M795,053,VISal,,False
p3,M795,053,VISam,,False
p3,M795,053,VISl,,False
p3,M795,053,VISli,,False
p3,M795,053,VISp,,False
p3,M795,053,VISpm,,False
p3,M795,053,VISpor,,False
p3,M795,053,VISrl,,False
p3,M795,054,RSPd,,False
p3,M795,054,RSPv,,False
p3,M795,054,VISa,,False
p3,M795,054,VISal,,False
p3,M795,054,VISam,,False
p3,M795,054,VISl,,False
p3,M795,054,VISli,,False
p3,M795,054,VISp,,False
p3,M795,054,VISpm,,False
p3,M795,054,VISpor,,False
p3,M795,054,VISrl,,False
p3,M795,055,RSPd,,False
p3,M795,055,RSPv,,False
p3,M795,055,VISa,,False
p3,M795,055,VISal,,False
p3,M795,055,VISam,,False
p3,M795,055,VISl,,False
p3,M795,055,VISli,,False
p3,M795,055,VISp,,False
p3,M795,055,VISpm,,False
p3,M795,055,VISpor,,False
p3,M795,055,VISrl,,False
p3,M795,056,RSPd,,False
p3,M795,056,RSPv,,False
p3,M795,056,VISa,,False
p3,M795,056,VISal,,False
p3,M795,056,VISam,,False
p3,M795,056,VISl,,False
p3,M795,056,VISli,,False
p3,M795,056,VISp,,False
p3,M795,056,VISpm,,False
p3,M795,056,VISpor,,False
p3,M795,056,VISrl,,False
p3,M795,057,RSPd,,False
p3,M795,057,RSPv,,False
p3,M795,057,VISa,,False
p3,M795,057,VISal,,False
p3,M795,057,VISam,,False
p3,M795,057,VISl,,False
p3,M795,057,VISli,,False
p3,M795,057,VISp,,False
p3,M795,057,VISpm,,False
p3,M795,057,VISpor,,False
p3,M795,057,VISrl,,False
p3,M795,058,RSPd,,False
p3,M795,058,RSPv,,False
p3,M795,058,VISa,,False
p3,M795,058,VISal,,False
p3,M795,058,VISam,,False
p3,M795,058,VISl,,False
p3,M795,058,VISli,,False
p3,M795,058,VISp,,False
p3,M795,058,VISpm,,False
p3,M795,058,VISpor,,False
p3,M795,058,VISrl,,False
p3,M795,059,RSPd,,False
p3,M795,059,RSPv,,False
p3,M795,059,VISa,,False
p3,M795,059,VISal,,False
p3,M795,059,VISam,,False
p3,M795,059,VISl,,False
p3,M795,059,VISli,,False
p3,M795,059,VISp,,False
p3,M795,059,VISpm,,False
p3,M795,059,VISpor,,False
p3,M795,059,VISrl,,False
p3,M795,060,RSPd,,False
p3,M795,060,RSPv,,False
p3,M795,060,VISa,,False
p3,M795,060,VISal,,False
p3,M795,060,VISam,,False
p3,M795,060,VISl,,False
p3,M795,060,VISli,,False
p3,M795,060,VISp,,False
p3,M795,060,VISpm,,False
p3,M795,060,VISpor,,False
p3,M795,060,VISrl,,False
p3,M795,061,RSPd,,False
p3,M795,061,RSPv,,False
p3,M795,061,VISa,,False
p3,M795,061,VISal,,False
p3,M795,061,VISam,,False
p3,M795,061,VISl,,False
p3,M795,061,VISli,,False
p3,M795,061,VISp,,False
p3,M795,061,VISpm,,False
p3,M795,061,VISpor,,False
p3,M795,061,VISrl,,False
p3,M795,062,RSPd,,False
p3,M795,062,RSPv,,False
p3,M795,062,VISa,,False
p3,M795,062,VISal,,False
p3,M795,062,VISam,,False
p3,M795,062,VISl,,False
p3,M795,062,VISli,,False
p3,M795,062,VISp,,False
p3,M795,062,VISpm,,False
p3,M795,062,VISpor,,False
p3,M795,062,VISrl,,False
p3,M795,063,RSPd,,False
p3,M795,063,RSPv,,False
p3,M795,063,VISa,,False
p3,M795,063,VISal,,False
p3,M795,063,VISam,,False
p3,M795,063,VISl,,False
p3,M795,063,VISli,,False
p3,M795,063,VISp,,False
p3,M795,063,VISpm,,False
p3,M795,063,VISpor,,False
p3,M795,063,VISrl,,False
p3,M795,064,RSPd,,False
p3,M795,064,RSPv,,False
p3,M795,064,VISa,,False
p3,M795,064,VISal,,False
p3,M795,064,VISam,,False
p3,M795,064,VISl,,False
p3,M795,064,VISli,,False
p3,M795,064,VISp,,False
p3,M795,064,VISpm,,False
p3,M795,064,VISpor,,False
p3,M795,064,VISrl,,False
p3,M795,065,RSPd,,False
p3,M795,065,RSPv,,False
p3,M795,065,VISa,,False
p3,M795,065,VISal,,False
