age,identifier,region,image_filename,raw_intensity_sum,total_image_pixels,tissue_area_pixels
p20,M715,VISl,M715_s029_VISl.tif,12096370,3371160,1764280
p20,M715,VISl,M715_s030_VISl.tif,4082583,3412840,1816240
p20,M715,VISl,M715_s031_VISl.tif,1974205,2452800,846800
p20,M715,VISl,M715_s033_VISl.tif,1456743,1984540,724400
p20,M715,VISl,M715_s034_VISl.tif,2840826,2772000,1419600
p20,M715,VISl,M715_s036_VISl.tif,3032781,3085940,1555020
p20,M715,VISli,M715_s024_VISli.tif,7053185,1801200,810800
p20,M715,VISli,M715_s025_VISli.tif,6482127,1708000,630400
p20,M715,VISli,M715_s033_VISli.tif,1660669,1818880,830260
p20,M715,VISli,M715_s034_VISli.tif,1599419,1891260,798420
p20,M715,VISli,M715_s035_VISli.tif,2585881,2240000,871600
p20,M715,VISp,M715_s014_VISp.tif,17112158,1967160,1065640
p20,M715,VISp,M715_s015_VISp.tif,13752445,3235480,1855220
p20,M715,VISp,M715_s016_VISp.tif,51176976,5495780,3319180
p20,M715,VISp,M715_s017_VISp.tif,35773848,5234460,3195280
p20,M715,VISp,M715_s018_VISp.tif,12077136,5552220,3569720
p20,M715,VISp,M715_s019_VISp.tif,35159589,4588220,2988220
p20,M715,VISp,M715_s020_VISp.tif,41287758,6285240,3824700
p20,M715,VISp,M715_s021_VISp.tif,33703773,10328040,5817880
p20,M715,VISp,M715_s022_VISp.tif,7472528,9079240,4967183
p20,M715,VISp,M715_s023_VISp.tif,40375642,9631860,4852040
p20,M715,VISp,M715_s024_VISp.tif,47590133,11046960,5568100
p20,M715,VISp,M715_s025_VISp.tif,55115593,9252060,4968040
p20,M715,VISp,M715_s026_VISp.tif,36116721,15296040,7107420
p20,M715,VISp,M715_s029_VISp.tif,43493116,12056940,6009800
p20,M715,VISp,M715_s030_VISp.tif,17457124,13294320,6485480
p20,M715,VISp,M715_s031_VISp.tif,17728390,13553160,6547920
p20,M715,VISp,M715_s032_VISp.tif,11376,393600,3600
p20,M715,VISp,M715_s033_VISp.tif,11954776,10814620,4958560
p20,M715,VISp,M715_s034_VISp.tif,22558223,12361440,6281200
p20,M715,VISp,M715_s035_VISp.tif,38784296,12637360,5759960
p20,M715,VISp,M715_s036_VISp.tif,37162064,13402480,5875100
p20,M715,VISp,M715_s037_VISp.tif,29029699,15366538,6635299
p20,M715,VISp,M715_s038_VISp.tif,27825507,13964400,6131130
p20,M715,VISp,M715_s039_VISp.tif,22140093,14847000,6082240
p20,M715,VISpm,M715_s015_VISpm.tif,7993878,1785420,1053460
p20,M715,VISpm,M715_s016_VISpm.tif,9554225,1213600,622400
p20,M715,VISpm,M715_s017_VISpm.tif,9629943,1387540,891380
p20,M715,VISpm,M715_s019_VISpm.tif,18260681,2041200,1634800
p20,M715,VISpm,M715_s020_VISpm.tif,15203992,1802000,1285600
p20,M715,VISpm,M715_s021_VISpm.tif,5322194,1842400,876000
p20,M715,VISpm,M715_s023_VISpm.tif,9520710,2150400,1207600
p20,M715,VISpm,M715_s024_VISpm.tif,8752970,1735700,1065340
p20,M715,VISpm,M715_s025_VISpm.tif,9608988,1441600,878800
p20,M715,VISpm,M715_s026_VISpm.tif,4581117,1701700,945280
p20,M715,VISpm,M715_s029_VISpm.tif,4548534,1262800,667200
p20,M715,VISpor,M715_s036_VISpor.tif,1500050,1918400,749860
p20,M715,VISrl,M715_s009_VISrl.tif,6657045,1831500,529460
p20,M715,VISrl,M715_s010_VISrl.tif,12678880,1570800,594000
p20,M715,VISrl,M715_s011_VISrl.tif,11958630,2188800,871600
p20,M715,VISrl,M715_s014_VISrl.tif,21794073,2784000,1357200
p20,M715,VISrl,M715_s015_VISrl.tif,18089751,4492860,2459420
p20,M715,VISrl,M715_s018_VISrl.tif,2351297,1856000,674000
p3,M487,RSPagl,M487_s001_RSPagl.tif,16220804,1277200,944400
p3,M487,RSPagl,M487_s003_RSPagl.tif,11483388,1296000,1006000
p3,M487,RSPagl,M487_s004_RSPagl.tif,5380393,871200,586000
p3,M487,RSPagl,M487_s005_RSPagl.tif,3389541,1094400,840400
p3,M487,RSPd,M487_s001_RSPd.tif,30671283,3081600,1649600
p3,M487,RSPd,M487_s003_RSPd.tif,19246976,2276620,1667180
p3,M487,RSPd,M487_s004_RSPd.tif,12808305,2128580,1244920
p3,M487,RSPd,M487_s011_RSPd.tif,3336851,2188560,922900
p3,M487,RSPv,M487_s001_RSPv.tif,32060030,3328000,2178000
p3,M487,RSPv,M487_s004_RSPv.tif,25281066,4770900,3384280
p3,M487,VISa,M487_s001_VISa.tif,64022333,6133140,4060780
p3,M487,VISa,M487_s003_VISa.tif,34080823,4486300,2984940
p3,M487,VISal,M487_s004_VISal.tif,17346264,3755180,2069920
p3,M487,VISam,M487_s005_VISam.tif,1447917,688800,345200
p3,M487,VISam,M487_s006_VISam.tif,4885889,1056000,720000
p3,M487,VISl,M487_s013_VISl.tif,18801167,2760000,1170800
p3,M487,VISp,M487_s004_VISp.tif,33606142,6016920,3805100
p3,M487,VISp,M487_s005_VISp.tif,26581588,4881780,2828420
p3,M487,VISp,M487_s011_VISp.tif,51196701,7335160,3496820
p3,M487,VISp,M487_s013_VISp.tif,85645604,9449220,4926760
p3,M487,VISp,M487_s017_VISp.tif,37494316,12999516,5231718
p3,M487,VISpm,M487_s004_VISpm.tif,14155832,2158000,1572800
p3,M487,VISpm,M487_s005_VISpm.tif,13938128,2509780,1952240
p3,M487,VISpm,M487_s011_VISpm.tif,3885411,1588980,907480
p3,M487,VISpm,M487_s013_VISpm.tif,18605829,1635600,1145200
p3,M487,VISrl,M487_s001_VISrl.tif,2350002,483600,125600
p3,M487,VISrl,M487_s004_VISrl.tif,4290670,1450400,521200
p3,M488,RSPagl,M488_s002_RSPagl.tif,13999496,952000,666000
p3,M488,RSPagl,M488_s003_RSPagl.tif,7253580,860000,642000
p3,M488,RSPagl,M488_s004_RSPagl.tif,4088667,1447600,868000
p3,M488,RSPagl,M488_s005_RSPagl.tif,9106360,844800,552000
p3,M488,RSPagl,M488_s006_RSPagl.tif,4815670,742400,519600
p3,M488,RSPagl,M488_s007_RSPagl.tif,1763903,1028040,780040
p3,M488,RSPagl,M488_s009_RSPagl.tif,640673,518020,214700
p3,M488,RSPagl,M488_s010_RSPagl.tif,3219551,888000,658000
p3,M488,RSPagl,M488_s011_RSPagl.tif,1890922,1447200,625200
p3,M488,RSPagl,M488_s012_RSPagl.tif,1488267,1786840,529040
p3,M488,RSPagl,M488_s013_RSPagl.tif,2423792,2005600,613200
p3,M488,RSPagl,M488_s014_RSPagl.tif,3900024,3642440,578380
p3,M488,RSPd,M488_s003_RSPd.tif,18119077,2721360,1614620
p3,M488,RSPd,M488_s004_RSPd.tif,6338089,2158500,1314900
p3,M488,RSPd,M488_s005_RSPd.tif,24759121,2160000,1466800
p3,M488,RSPd,M488_s007_RSPd.tif,4124433,2557980,1805560
p3,M488,RSPd,M488_s008_RSPd.tif,11260967,2465600,1553200
p3,M488,RSPd,M488_s009_RSPd.tif,3898999,2270400,1321600
p3,M488,RSPd,M488_s010_RSPd.tif,6242075,2379560,1253500
p3,M488,RSPd,M488_s011_RSPd.tif,2911071,3045040,998520
p3,M488,RSPd,M488_s012_RSPd.tif,2044656,2919680,831820
p3,M488,RSPv,M488_s002_RSPv.tif,26215443,2468100,1464100
p3,M488,VISa,M488_s004_VISa.tif,6500010,3170860,1400320
p3,M488,VISal,M488_s009_VISal.tif,3384940,2488500,1180860
p3,M488,VISam,M488_s003_VISam.tif,16640789,1738400,1581200
p3,M488,VISam,M488_s004_VISam.tif,9260213,2654400,1966000
p3,M488,VISl,M488_s014_VISl.tif,6755737,1996800,1033200
p3,M488,VISli,M488_s012_VISli.tif,1689010,1479720,652020
p3,M488,VISp,M488_s005_VISp.tif,40034172,3246600,2583080
p3,M488,VISp,M488_s006_VISp.tif,13843821,2505600,1624000
p3,M488,VISp,M488_s007_VISp.tif,6270312,4173600,2804400
p3,M488,VISp,M488_s008_VISp.tif,22915022,4487760,3192020
p3,M488,VISp,M488_s009_VISp.tif,15202405,8535280,4737540
p3,M488,VISp,M488_s010_VISp.tif,26742435,7885680,4074520
p3,M488,VISp,M488_s011_VISp.tif,78361429,7532460,4069640
p3,M488,VISp,M488_s012_VISp.tif,30852247,5646720,3374560
p3,M488,VISp,M488_s013_VISp.tif,27089936,16155360,6765880
p3,M488,VISp,M488_s014_VISp.tif,26709230,9178480,4054300
p3,M488,VISpm,M488_s005_VISpm.tif,9889557,868000,631200
p3,M488,VISpm,M488_s006_VISpm.tif,6420970,960000,695600
p3,M488,VISpm,M488_s007_VISpm.tif,4996787,3089360,2292380
p3,M488,VISpm,M488_s008_VISpm.tif,17508922,2890000,2222000
p3,M488,VISpm,M488_s009_VISpm.tif,3862654,1828500,1244940
p3,M488,VISrl,M488_s005_VISrl.tif,16281501,2032800,1098000
p3,M496,RSPagl,M496_s012_RSPagl.tif,38823042,1280400,1026800
p3,M496,RSPagl,M496_s017_RSPagl.tif,6620210,683200,307600
p3,M496,RSPagl,M496_s018_RSPagl.tif,7586115,1003200,702400
p3,M496,RSPagl,M496_s020_RSPagl.tif,15728615,1398400,734800
p3,M496,RSPagl,M496_s022_RSPagl.tif,16161281,2469600,852800
p3,M496,RSPagl,M496_s024_RSPagl.tif,4894794,5956800,1012800
p3,M496,RSPagl,M496_s026_RSPagl.tif,2262709,421600,216800
p3,M496,RSPagl,M496_s030_RSPagl.tif,6770679,3082200,1129020
p3,M496,RSPagl,M496_s031_RSPagl.tif,2123647,3199020,526700
p3,M496,RSPagl,M496_s034_RSPagl.tif,2425377,2974320,517740
p3,M496,RSPd,M496_s011_RSPd.tif,20214926,1621620,808900
p3,M496,RSPd,M496_s012_RSPd.tif,27513228,991440,742520
p3,M496,RSPd,M496_s014_RSPd.tif,24325824,1918500,1089660
p3,M496,RSPd,M496_s015_RSPd.tif,11078519,1995000,1386600
p3,M496,RSPd,M496_s016_RSPd.tif,28663922,2749200,1684400
p3,M496,RSPd,M496_s017_RSPd.tif,19943835,1573200,833600
p3,M496,RSPd,M496_s018_RSPd.tif,16450377,2888400,1553200
p3,M496,RSPd,M496_s020_RSPd.tif,28947305,2626020,1444200
p3,M496,RSPd,M496_s021_RSPd.tif,41478782,2901600,1606000
p3,M496,RSPd,M496_s022_RSPd.tif,37690748,4960000,1755200
p3,M496,RSPd,M496_s023_RSPd.tif,37112628,3977860,1608519
p3,M496,RSPd,M496_s026_RSPd.tif,12790816,1968000,1173600
p3,M496,RSPv,M496_s020_RSPv.tif,60745644,6095520,2990160
p3,M496,RSPv,M496_s022_RSPv.tif,46997333,6160000,2586400
p3,M496,RSPv,M496_s026_RSPv.tif,27314086,4112400,2608800
p3,M496,RSPv,M496_s030_RSPv.tif,6911962,5701280,1132840
p3,M496,VISal,M496_s020_VISal.tif,23373605,2650520,1282560
p3,M496,VISam,M496_s014_VISam.tif,33833981,2276040,1630640
p3,M496,VISam,M496_s015_VISam.tif,15436737,2788000,1910400
p3,M496,VISam,M496_s016_VISam.tif,42354969,3839260,2615180
p3,M496,VISam,M496_s017_VISam.tif,24583790,1746400,1196800
p3,M496,VISam,M496_s018_VISam.tif,5169991,950400,496800
p3,M496,VISl,M496_s024_VISl.tif,7108792,2420800,1211600
p3,M496,VISl,M496_s030_VISl.tif,7675260,2121600,1084000
p3,M496,VISp,M496_s017_VISp.tif,50392442,4158400,2664400
p3,M496,VISp,M496_s018_VISp.tif,30066256,5916240,3260180
p3,M496,VISp,M496_s019_VISp.tif,52080917,8456000,4686000
p3,M496,VISp,M496_s020_VISp.tif,69721206,8616720,3635360
p3,M496,VISp,M496_s021_VISp.tif,91476765,8339760,3934480
p3,M496,VISp,M496_s022_VISp.tif,61479234,10498000,4752400
p3,M496,VISp,M496_s023_VISp.tif,122808772,10224000,5004000
p3,M496,VISp,M496_s024_VISp.tif,32252814,16655240,5747700
p3,M496,VISp,M496_s025_VISp.tif,146479870,13260320,5400760
p3,M496,VISp,M496_s026_VISp.tif,57827431,11920320,5469660
p3,M496,VISp,M496_s027_VISp.tif,175181291,11738220,5226340
p3,M496,VISp,M496_s028_VISp.tif,114545420,8178800,3727900
p3,M496,VISp,M496_s029_VISp.tif,339352568,11100720,5676420
p3,M496,VISp,M496_s030_VISp.tif,36671424,10776960,5479160
p3,M496,VISp,M496_s031_VISp.tif,33229715,15027180,5562920
p3,M496,VISp,M496_s032_VISp.tif,41610200,15623601,5735801
p3,M496,VISp,M496_s033_VISp.tif,540800415,14576002,6254242
p3,M496,VISp,M496_s034_VISp.tif,62956339,18870300,4933060
p3,M496,VISp,M496_s035_VISp.tif,472080563,12967362,4026860
p3,M496,VISp,M496_s036_VISp.tif,31287297,12394062,4527280
p3,M496,VISpm,M496_s019_VISpm.tif,19003693,3456000,1702000
p3,M496,VISpm,M496_s020_VISpm.tif,36316961,2656800,1686400
p3,M496,VISpm,M496_s021_VISpm.tif,31648196,1902400,1246000
p3,M496,VISpm,M496_s022_VISpm.tif,8690565,967200,484800
p3,M496,VISpm,M496_s026_VISpm.tif,19179397,3062400,1833600
p3,M496,VISpm,M496_s030_VISpm.tif,4731410,1296000,742000
p3,M496,VISpor,M496_s024_VISpor.tif,14341704,3793200,2384000
p3,M496,VISrl,M496_s018_VISrl.tif,3161495,1268800,368000
p3,M729,RSPagl,M729_s024_RSPagl.tif,6534378,1210400,757200
p3,M729,RSPagl,M729_s025_RSPagl.tif,8978675,1648360,859960
p3,M729,RSPagl,M729_s026_RSPagl.tif,17850223,1480920,1041140
p3,M729,RSPagl,M729_s027_RSPagl.tif,6548471,2039040,1096500
p3,M729,RSPagl,M729_s028_RSPagl.tif,3424812,1202600,804260
p3,M729,RSPagl,M729_s032_RSPagl.tif,5581090,1493420,900740
p3,M729,RSPagl,M729_s033_RSPagl.tif,1543757,1115200,774400
p3,M729,RSPagl,M729_s040_RSPagl.tif,1335706,1140800,636800
p3,M729,RSPagl,M729_s041_RSPagl.tif,1749154,1360000,649200
p3,M729,RSPagl,M729_s043_RSPagl.tif,907562,1124800,503200
p3,M729,RSPagl,M729_s044_RSPagl.tif,1893017,1874960,976260
p3,M729,RSPd,M729_s025_RSPd.tif,13860621,2617560,1339380
p3,M729,RSPd,M729_s033_RSPd.tif,2538352,2144000,1263200
p3,M729,RSPd,M729_s036_RSPd.tif,1747877,2462400,824000
p3,M729,RSPd,M729_s040_RSPd.tif,2806592,2626000,1363200
p3,M729,RSPv,M729_s024_RSPv.tif,12586243,2424400,1371000
p3,M729,RSPv,M729_s025_RSPv.tif,11747641,2197160,1077120
p3,M729,RSPv,M729_s029_RSPv.tif,5739126,2185820,1016280
p3,M729,RSPv,M729_s040_RSPv.tif,7219228,5842400,3502800
p3,M729,RSPv,M729_s041_RSPv.tif,6122228,4318000,2414000
p3,M729,VISa,M729_s026_VISa.tif,49972258,4320980,2685800
p3,M729,VISa,M729_s027_VISa.tif,21760640,5827760,3632700
p3,M729,VISa,M729_s028_VISa.tif,2898053,1766640,694500
p3,M729,VISa,M729_s029_VISa.tif,4486428,1648620,760720
p3,M729,VISal,M729_s035_VISal.tif,839963,1408000,613528
p3,M729,VISam,M729_s027_VISam.tif,10019500,3056360,1755500
p3,M729,VISam,M729_s028_VISam.tif,4165100,1688700,975580
p3,M729,VISam,M729_s029_VISam.tif,8033926,2280720,1517420
p3,M729,VISam,M729_s030_VISam.tif,15197510,2235600,1590000
p3,M729,VISam,M729_s032_VISam.tif,4792099,1747980,783500
p3,M729,VISam,M729_s033_VISam.tif,1314613,1042800,660400
p3,M729,VISl,M729_s046_VISl.tif,2007730,1220000,570000
p3,M729,VISl,M729_s049_VISl.tif,1423894,958740,468100
p3,M729,VISl,M729_s050_VISl.tif,4045393,1636800,825200
p3,M729,VISl,M729_s051_VISl.tif,4772121,1584000,624800
p3,M729,VISli,M729_s049_VISli.tif,765619,695600,273200
p3,M729,VISp,M729_s032_VISp.tif,20172074,5026560,3108880
p3,M729,VISp,M729_s033_VISp.tif,6278575,4644640,3065840
p3,M729,VISp,M729_s034_VISp.tif,15201598,4620980,3300260
p3,M729,VISp,M729_s035_VISp.tif,5066800,6793200,3500468
p3,M729,VISp,M729_s036_VISp.tif,8136111,6448960,3514580
p3,M729,VISp,M729_s038_VISp.tif,16509476,4566780,3235160
p3,M729,VISp,M729_s039_VISp.tif,13915103,6600000,3168800
p3,M729,VISp,M729_s040_VISp.tif,22038794,4838400,2991200
p3,M729,VISp,M729_s041_VISp.tif,58098009,5374080,3147920
p3,M729,VISp,M729_s042_VISp.tif,53110943,4786200,2629940
p3,M729,VISp,M729_s043_VISp.tif,34672328,7375620,3265220
p3,M729,VISp,M729_s044_VISp.tif,20573960,9235200,3329200
p3,M729,VISp,M729_s045_VISp.tif,8951546,6746580,2769840
p3,M729,VISp,M729_s046_VISp.tif,19259870,9883440,3342100
p3,M729,VISp,M729_s047_VISp.tif,11561895,7058660,2806740
p3,M729,VISp,M729_s048_VISp.tif,8419352,6363420,2656320
p3,M729,VISp,M729_s049_VISp.tif,9487045,8255000,3059720
p3,M729,VISp,M729_s050_VISp.tif,15981316,7292800,3492000
p3,M729,VISp,M729_s051_VISp.tif,20954208,7339200,2634000
p3,M729,VISp,M729_s052_VISp.tif,27922869,8291120,3460460
p3,M729,VISp,M729_s054_VISp.tif,65095,9668988,3640
p3,M729,VISp,M729_s055_VISp.tif,9652,819,819
p3,M729,VISpm,M729_s035_VISpm.tif,1451326,1800300,1084174
p3,M729,VISpm,M729_s036_VISpm.tif,2399275,2260260,1201880
p3,M729,VISpm,M729_s039_VISpm.tif,1228785,1098800,626400
p3,M729,VISpm,M729_s040_VISpm.tif,561826,579600,282000
p3,M729,VISpm,M729_s041_VISpm.tif,2197862,1200000,788000
p3,M729,VISpm,M729_s043_VISpm.tif,773559,710400,403200
p3,M729,VISpm,M729_s044_VISpm.tif,536747,420360,266280
p3,M729,VISpor,M729_s050_VISpor.tif,3267234,1771200,836000
p3,M730,RSPagl,M730_s004_RSPagl.tif,45074439,1005040,729160
p3,M730,RSPagl,M730_s005_RSPagl.tif,11002294,1137600,734800
p3,M730,RSPagl,M730_s006_RSPagl.tif,13851863,1123200,733600
p3,M730,RSPagl,M730_s008_RSPagl.tif,5853978,1206000,698400
p3,M730,RSPagl,M730_s009_RSPagl.tif,2191906,1092960,731200
p3,M730,RSPagl,M730_s012_RSPagl.tif,2820191,820800,588800
p3,M730,RSPagl,M730_s014_RSPagl.tif,1744188,855540,568820
p3,M730,RSPagl,M730_s015_RSPagl.tif,2406481,857240,546060
p3,M730,RSPagl,M730_s017_RSPagl.tif,2996851,851200,540800
p3,M730,RSPagl,M730_s018_RSPagl.tif,4581181,878400,558400
p3,M730,RSPagl,M730_s019_RSPagl.tif,2813448,873200,496000
p3,M730,RSPagl,M730_s020_RSPagl.tif,6369541,731600,504400
p3,M730,RSPagl,M730_s021_RSPagl.tif,2093032,993600,555200
p3,M730,RSPagl,M730_s022_RSPagl.tif,1372673,1195920,518060
p3,M730,RSPagl,M730_s027_RSPagl.tif,1398378,1964720,685540
p3,M730,RSPd,M730_s005_RSPd.tif,23708602,2717600,1469200
p3,M730,RSPd,M730_s006_RSPd.tif,20785235,2158500,1005880
p3,M730,RSPd,M730_s009_RSPd.tif,4673976,2492800,1381200
p3,M730,RSPd,M730_s011_RSPd.tif,8125679,2895200,1368000
p3,M730,RSPd,M730_s012_RSPd.tif,5546298,2225920,1155820
p3,M730,RSPd,M730_s013_RSPd.tif,18186782,2604000,1504000
p3,M730,RSPd,M730_s014_RSPd.tif,3702890,2121600,1111600
p3,M730,RSPd,M730_s017_RSPd.tif,5844605,2041200,1102400
p3,M730,RSPd,M730_s018_RSPd.tif,9236846,2097600,1095200
p3,M730,RSPd,M730_s019_RSPd.tif,5956548,2148800,1083600
p3,M730,RSPd,M730_s021_RSPd.tif,4461629,2242800,1146800
p3,M730,RSPd,M730_s022_RSPd.tif,3249918,2034240,1308140
p3,M730,RSPd,M730_s024_RSPd.tif,9605622,2804880,1281360
p3,M730,RSPd,M730_s027_RSPd.tif,1819136,3962140,884580
p3,M730,RSPv,M730_s006_RSPv.tif,26951757,2190660,1326840
p3,M730,RSPv,M730_s017_RSPv.tif,13294995,4179600,2427200
p3,M730,VISa,M730_s010_VISa.tif,19899323,2786220,1407500
p3,M730,VISa,M730_s011_VISa.tif,10944134,2818500,1814920
p3,M730,VISa,M730_s012_VISa.tif,6632220,2443140,1388220
p3,M730,VISa,M730_s013_VISa.tif,11791064,1340000,906000
p3,M730,VISal,M730_s019_VISal.tif,3234304,1024800,503600
p3,M730,VISal,M730_s020_VISal.tif,9980303,1402700,688720
p3,M730,VISal,M730_s022_VISal.tif,2026124,1073920,691520
p3,M730,VISam,M730_s012_VISam.tif,2247459,777600,464800
p3,M730,VISam,M730_s013_VISam.tif,10683437,1035840,807880
p3,M730,VISam,M730_s014_VISam.tif,3956395,1657600,1352400
p3,M730,VISam,M730_s015_VISam.tif,2614503,894880,639660
p3,M730,VISl,M730_s034_VISl.tif,2564256,1581600,823300
p3,M730,VISl,M730_s035_VISl.tif,4124456,1687640,945840
p3,M730,VISl,M730_s036_VISl.tif,7224699,1609080,879640
p3,M730,VISli,M730_s036_VISli.tif,3615708,919240,435820
p3,M730,VISp,M730_s014_VISp.tif,1020429,501600,290400
p3,M730,VISp,M730_s015_VISp.tif,7641130,2896620,2080020
p3,M730,VISp,M730_s016_VISp.tif,24825327,3327340,2346740
p3,M730,VISp,M730_s017_VISp.tif,17744540,4480340,3055380
p3,M730,VISp,M730_s018_VISp.tif,31202491,6318000,3801340
p3,M730,VISp,M730_s019_VISp.tif,22485187,6658080,3753900
p3,M730,VISp,M730_s020_VISp.tif,52987971,6671660,3840160
p3,M730,VISp,M730_s021_VISp.tif,11237874,5148000,3092800
p3,M730,VISp,M730_s022_VISp.tif,8712216,4085640,2883680
p3,M730,VISp,M730_s023_VISp.tif,9669881,6847380,3674500
p3,M730,VISp,M730_s024_VISp.tif,23737366,5855380,2754660
p3,M730,VISp,M730_s025_VISp.tif,13923263,9359580,4077240
p3,M730,VISp,M730_s026_VISp.tif,13453452,9620640,3959080
p3,M730,VISp,M730_s027_VISp.tif,17584977,7509520,3324540
p3,M730,VISp,M730_s028_VISp.tif,35438998,8489760,3426600
p3,M730,VISp,M730_s029_VISp.tif,42977218,6749600,2690320
p3,M730,VISp,M730_s030_VISp.tif,43715445,7983900,2967280
p3,M730,VISp,M730_s031_VISp.tif,30588219,8739900,3350518
p3,M730,VISp,M730_s032_VISp.tif,18794187,9436000,3524420
p3,M730,VISp,M730_s033_VISp.tif,12554413,12978900,4060260
p3,M730,VISp,M730_s034_VISp.tif,12735482,9471300,3392080
p3,M730,VISp,M730_s035_VISp.tif,18341589,11286520,4009320
p3,M730,VISp,M730_s036_VISp.tif,30487722,11580816,3524038
p3,M730,VISp,M730_s037_VISp.tif,13836040,9173222,3255960
p3,M730,VISp,M730_s038_VISp.tif,20338529,7802600,2416580
p3,M730,VISp,M730_s039_VISp.tif,32107248,11129881,3368200
p3,M730,VISpm,M730_s015_VISpm.tif,2649131,889200,699600
p3,M730,VISpm,M730_s016_VISpm.tif,14243913,1352000,1194400
p3,M730,VISpm,M730_s017_VISpm.tif,3775802,1309360,683360
p3,M730,VISpm,M730_s018_VISpm.tif,5630573,1482000,721600
p3,M730,VISpm,M730_s019_VISpm.tif,4040517,985600,709600
p3,M730,VISpm,M730_s020_VISpm.tif,9392523,1052800,684400
p3,M730,VISpm,M730_s021_VISpm.tif,4793576,1636020,1274620
p3,M730,VISpm,M730_s022_VISpm.tif,2381148,1484000,883200
p3,M730,VISpm,M730_s023_VISpm.tif,2834538,1527600,1145200
p3,M730,VISpm,M730_s024_VISpm.tif,9132148,1690920,1051380
p3,M730,VISpm,M730_s025_VISpm.tif,2102351,1142400,756000
p3,M730,VISpm,M730_s026_VISpm.tif,1266598,1202380,589020
p3,M730,VISpm,M730_s027_VISpm.tif,876944,869120,421100
p3,M730,VISpm,M730_s028_VISpm.tif,953924,655200,318000
p3,M730,VISrl,M730_s014_VISrl.tif,2971202,1580020,1039680
p3,M730,VISrl,M730_s017_VISrl.tif,5558649,1486800,748800
p6,M733,RSPagl,M733_s020_RSPagl.tif,19846824,712800,590800
p6,M733,RSPagl,M733_s021_RSPagl.tif,22280392,1440000,1098400
p6,M733,RSPagl,M733_s022_RSPagl.tif,8810902,1126580,835940
p6,M733,RSPagl,M733_s023_RSPagl.tif,29725064,1276800,924400
p6,M733,RSPagl,M733_s024_RSPagl.tif,27662013,1394000,1041200
p6,M733,RSPagl,M733_s025_RSPagl.tif,18017282,1305680,912640
p6,M733,RSPagl,M733_s026_RSPagl.tif,8257538,1024000,735600
p6,M733,RSPagl,M733_s027_RSPagl.tif,10811633,1215240,837560
p6,M733,RSPagl,M733_s028_RSPagl.tif,25704013,2036800,1110000
p6,M733,RSPagl,M733_s029_RSPagl.tif,12758648,1368000,930800
p6,M733,RSPagl,M733_s030_RSPagl.tif,4587528,1152000,792400
p6,M733,RSPagl,M733_s031_RSPagl.tif,12227681,1539200,1002800
p6,M733,RSPagl,M733_s032_RSPagl.tif,10708631,1148000,788400
p6,M733,RSPagl,M733_s033_RSPagl.tif,5774025,908800,626000
p6,M733,RSPagl,M733_s034_RSPagl.tif,7566588,1003200,728000
p6,M733,RSPagl,M733_s035_RSPagl.tif,13982500,1448400,920800
p6,M733,RSPagl,M733_s037_RSPagl.tif,16363334,1654620,1051940
p6,M733,RSPagl,M733_s038_RSPagl.tif,13236772,1604800,972800
p6,M733,RSPagl,M733_s039_RSPagl.tif,8320328,964320,656900
p6,M733,RSPagl,M733_s040_RSPagl.tif,10433764,1340000,828400
p6,M733,RSPagl,M733_s041_RSPagl.tif,3092511,790400,554400
p6,M733,RSPagl,M733_s042_RSPagl.tif,4698536,878400,575600
p6,M733,RSPagl,M733_s043_RSPagl.tif,5696446,1240000,634400
p6,M733,RSPagl,M733_s044_RSPagl.tif,7766183,1161600,638800
p6,M733,RSPagl,M733_s045_RSPagl.tif,3858111,1084040,611180
p6,M733,RSPagl,M733_s046_RSPagl.tif,2460967,1152840,547280
p6,M733,RSPagl,M733_s047_RSPagl.tif,3478149,1095920,435280
p6,M733,RSPagl,M733_s048_RSPagl.tif,2727932,713880,294680
p6,M733,RSPagl,M733_s049_RSPagl.tif,2025513,1258740,319120
p6,M733,RSPagl,M733_s050_RSPagl.tif,2834227,1420000,418800
p6,M733,RSPagl,M733_s051_RSPagl.tif,2879471,1083720,328920
p6,M733,RSPagl,M733_s052_RSPagl.tif,5248364,2118540,535800
p6,M733,RSPagl,M733_s053_RSPagl.tif,5499347,2337480,574480
p6,M733,RSPagl,M733_s054_RSPagl.tif,4622486,1906200,557300
p6,M733,RSPagl,M733_s055_RSPagl.tif,4083462,1271080,377520
p6,M733,RSPagl,M733_s056_RSPagl.tif,3127434,1161660,237440
p6,M733,RSPagl,M733_s057_RSPagl.tif,3054403,1819680,307580
p6,M733,RSPagl,M733_s058_RSPagl.tif,4084640,3283641,516620
p6,M733,RSPagl,M733_s059_RSPagl.tif,10269044,4893261,860100
p6,M733,RSPagl,M733_s060_RSPagl.tif,10919415,1858400,435600
p6,M733,RSPagl,M733_s061_RSPagl.tif,5938871,2394381,450320
p6,M733,RSPd,M733_s020_RSPd.tif,31000259,1555200,989600
p6,M733,RSPd,M733_s021_RSPd.tif,36370416,3017600,1613200
p6,M733,RSPd,M733_s022_RSPd.tif,17111130,2522000,1527600
p6,M733,RSPd,M733_s023_RSPd.tif,50364272,2556400,1448800
p6,M733,RSPd,M733_s024_RSPd.tif,47576292,3021200,1806000
p6,M733,RSPd,M733_s025_RSPd.tif,32725841,2760000,1609600
