age,identifier,region,image_filename,raw_intensity_sum,masked_mean_intensity_sum,total_image_pixels,tissue_area_pixels
p60,M762,RSPv,M762_s053_RSPv.tif,44646329,807955.4726026553,3964800,2374000
p60,M762,RSPv,M762_s054_RSPv.tif,47796720,824740.5239563086,4381260,2608380
p60,M762,RSPv,M762_s055_RSPv.tif,53535013,881342.8067690738,4516080,2784300
p60,M762,RSPv,M762_s056_RSPv.tif,69362616,1094093.9050766313,5667200,3378000
p60,M762,RSPv,M762_s057_RSPv.tif,57299158,940545.6433017558,5269460,3246820
p60,M762,RSPv,M762_s058_RSPv.tif,59766178,1068761.0647020752,5469880,3398160
p60,M762,RSPv,M762_s059_RSPv.tif,59762722,859957.0335975757,5244120,2981900
p60,M762,RSPv,M762_s060_RSPv.tif,65242283,923093.9801480463,5602500,3252700
p60,M762,RSPv,M762_s061_RSPv.tif,62362737,1036927.4270093769,7391220,3756920
p60,M762,RSPv,M762_s062_RSPv.tif,60440879,919660.5010530406,8113140,3737540
p60,M762,RSPv,M762_s063_RSPv.tif,60841471,919367.2317320636,9534420,3569960
p60,M762,RSPv,M762_s064_RSPv.tif,26753308,395613.0440856887,4931200,1551600
p60,M762,RSPv,M762_s065_RSPv.tif,30538140,420390.99353375746,3161580,1741760
p60,M762,RSPv,M762_s066_RSPv.tif,40613465,691253.0283583879,4537800,2243360
p60,M762,RSPv,M762_s067_RSPv.tif,31256652,507331.56356163113,3975840,1690980
p60,M762,RSPv,M762_s068_RSPv.tif,16202888,246878.9879761999,3540240,763740
p60,M762,RSPv,M762_s069_RSPv.tif,10171037,167723.6709895593,2280420,692160
p60,M762,RSPv,M762_s070_RSPv.tif,42758060,796568.3573842129,6589560,2261680
p60,M762,RSPv,M762_s071_RSPv.tif,22515267,298395.94753414893,2996420,1102280
p60,M762,RSPv,M762_s072_RSPv.tif,17747712,275116.7631579665,5829960,872720
p60,M762,RSPv,M762_s073_RSPv.tif,56979,1200.8969866956008,6000,2800
p60,M762,RSPv,M762_s074_RSPv.tif,49584,685.861991858802,4800,2400
p60,M762,VISa,M762_s042_VISa.tif,299123,4584.534223773155,12000,9200
p60,M762,VISa,M762_s043_VISa.tif,10714655,196793.24732187807,784000,329200
p60,M762,VISa,M762_s044_VISa.tif,31090113,1001541.3250489057,2641200,1188660
p60,M762,VISa,M762_s045_VISa.tif,27855949,870951.9883928215,3985200,1495600
p60,M762,VISa,M762_s046_VISa.tif,26736085,747906.6857425837,2717060,1647020
p60,M762,VISa,M762_s047_VISa.tif,111177238,2331182.119530447,5712060,4355520
p60,M762,VISa,M762_s048_VISa.tif,100763822,2026273.819876252,6897240,4372860
p60,M762,VISa,M762_s050_VISa.tif,120347,1337.7339020108288,20800,5200
p60,M762,VISa,M762_s051_VISa.tif,21485,217.29999999999794,266800,1200
p60,M762,VISa,M762_s052_VISa.tif,7071,91.59999999999874,400,400
p60,M762,VISa,M762_s053_VISa.tif,78376,1040.9715232566998,16800,4800
p60,M762,VISal,M762_s053_VISal.tif,15780,2122.816100720533,2400,1600
p60,M762,VISal,M762_s054_VISal.tif,7321648,334407.15654344833,1232280,488840
p60,M762,VISal,M762_s055_VISal.tif,15421716,611733.8959568519,2017820,930820
p60,M762,VISal,M762_s056_VISal.tif,25804849,798611.068507858,2822520,1406300
p60,M762,VISal,M762_s057_VISal.tif,17398437,581092.1504724905,2217600,1126800
p60,M762,VISal,M762_s058_VISal.tif,8971491,376076.1135918038,1410000,588400
p60,M762,VISal,M762_s059_VISal.tif,24324905,1204285.5928956321,2644800,1329200
p60,M762,VISal,M762_s060_VISal.tif,26644496,1487806.2183715794,2318400,1330400
p60,M762,VISal,M762_s061_VISal.tif,18886106,1501881.8135282944,2060520,1042340
p60,M762,VISal,M762_s062_VISal.tif,23099142,1070686.9380960437,2870400,1560800
p60,M762,VISal,M762_s063_VISal.tif,20158367,1268251.1659610763,2464800,1127600
p60,M762,VISal,M762_s064_VISal.tif,16660379,455300.26888867334,2190320,1083840
p60,M762,VISal,M762_s065_VISal.tif,13652439,760548.3770998091,1872000,798400
p60,M762,VISam,M762_s047_VISam.tif,4281424,105970.42026468844,400000,183600
p60,M762,VISam,M762_s048_VISam.tif,13180652,306954.15162079677,1036000,561600
p60,M762,VISam,M762_s049_VISam.tif,15642943,320881.84778648044,1344660,807020
p60,M762,VISam,M762_s050_VISam.tif,29991661,1444614.3214479035,1560000,1298000
p60,M762,VISam,M762_s051_VISam.tif,37914764,2046712.0024741886,1903200,1626400
p60,M762,VISam,M762_s052_VISam.tif,18479464,1275917.953008508,1092000,886000
p60,M762,VISam,M762_s053_VISam.tif,18474792,1149298.0697306434,2212000,1073600
p60,M762,VISam,M762_s054_VISam.tif,13238173,374035.59288406617,1033600,744000
p60,M762,VISam,M762_s055_VISam.tif,12788458,302111.7236453387,954800,745200
p60,M762,VISam,M762_s056_VISam.tif,17859416,346406.05488914886,1216800,984400
p60,M762,VISam,M762_s057_VISam.tif,9569814,196653.992782568,784000,542400
p60,M762,VISam,M762_s058_VISam.tif,6541,94.87999999999957,400,400
p60,M762,VISam,M762_s059_VISam.tif,12654476,198754.0438759318,1169200,715200
p60,M762,VISl,M762_s064_VISl.tif,808955,31785.36104320853,108800,45200
p60,M762,VISl,M762_s065_VISl.tif,39098060,934964.9441418602,4120480,2426620
p60,M762,VISl,M762_s066_VISl.tif,34265158,610196.6140116862,3668580,1908980
p60,M762,VISl,M762_s067_VISl.tif,30523694,671810.537917404,3371200,1727600
p60,M762,VISl,M762_s068_VISl.tif,28338128,652589.2132912624,2646540,1357960
p60,M762,VISl,M762_s069_VISl.tif,31465893,910101.2139020914,4163640,2153240
p60,M762,VISl,M762_s070_VISl.tif,26791979,1009099.2249556984,2694120,1491700
p60,M762,VISl,M762_s071_VISl.tif,33734808,1214207.5477600533,3645620,1627660
p60,M762,VISl,M762_s072_VISl.tif,37064850,2122242.4327978943,3348360,1821760
p60,M762,VISl,M762_s073_VISl.tif,19653011,1185162.29923276,1854360,1145060
p60,M762,VISl,M762_s074_VISl.tif,27167374,2397290.170097667,2148780,1179340
p60,M762,VISl,M762_s075_VISl.tif,12088405,533316.2453739239,1285200,716400
p60,M762,VISl,M762_s076_VISl.tif,12311371,665630.8043301161,1415440,785740
p60,M762,VISl,M762_s077_VISl.tif,1532367,54493.50537024594,353600,140000
p60,M762,VISl,M762_s078_VISl.tif,369088,25118.947170953335,46800,28800
p60,M762,VISl,M762_s079_VISl.tif,5527087,69118.64374606161,313200,159700
p60,M762,VISli,M762_s065_VISli.tif,5870018,186873.83802862748,755220,346800
p60,M762,VISli,M762_s066_VISli.tif,12914988,389078.7386023818,1740800,730800
p60,M762,VISli,M762_s067_VISli.tif,14543686,580191.880716559,1891500,873020
p60,M762,VISli,M762_s068_VISli.tif,12457394,642742.3676269965,1478400,617600
p60,M762,VISli,M762_s069_VISli.tif,17148878,1509429.5886258523,2264840,1051960
p60,M762,VISli,M762_s070_VISli.tif,18774497,1204412.2420805,1730540,963820
p60,M762,VISli,M762_s071_VISli.tif,23180589,1656800.2911715042,2769360,1011700
p60,M762,VISli,M762_s072_VISli.tif,25194224,977626.4234729946,1834200,1156620
p60,M762,VISli,M762_s073_VISli.tif,10014481,694572.1347071875,805380,503020
p60,M762,VISli,M762_s074_VISli.tif,8482690,306108.9333484498,793600,489200
p60,M762,VISli,M762_s075_VISli.tif,1661622,24872.50326375018,240000,122800
p60,M762,VISli,M762_s076_VISli.tif,465929,23930.20473853317,90000,41600
p60,M762,VISp,M762_s052_VISp.tif,63349155,1944726.28424844,4889880,3581240
p60,M762,VISp,M762_s053_VISp.tif,63236176,2690484.0677313423,6156360,3946720
p60,M762,VISp,M762_s054_VISp.tif,80111592,4450037.663500129,6764000,4466880
p60,M762,VISp,M762_s055_VISp.tif,95200164,5337593.188483974,8050120,5112040
p60,M762,VISp,M762_s056_VISp.tif,100994812,5886051.095081216,7167720,4551460
p60,M762,VISp,M762_s057_VISp.tif,114909515,9749520.507713936,6824720,4589260
p60,M762,VISp,M762_s058_VISp.tif,113052373,8788498.935697772,8759760,5162060
p60,M762,VISp,M762_s059_VISp.tif,139370846,11813604.172798151,7693920,5154700
p60,M762,VISp,M762_s060_VISp.tif,150709200,12092610.44097809,8438280,5611960
p60,M762,VISp,M762_s061_VISp.tif,129444967,14094016.358029464,7492680,4816180
p60,M762,VISp,M762_s062_VISp.tif,104199101,9340994.736295953,8823780,4807440
p60,M762,VISp,M762_s063_VISp.tif,94384181,7951371.608376506,7730400,4385720
p60,M762,VISp,M762_s064_VISp.tif,111765924,7972943.220454316,8401600,5043200
p60,M762,VISp,M762_s065_VISp.tif,111756197,8869157.437812772,7996320,5131020
p60,M762,VISp,M762_s066_VISp.tif,104448532,6479984.783744141,9037080,5031880
p60,M762,VISp,M762_s067_VISp.tif,115860771,4969419.006352976,11848360,6023600
p60,M762,VISp,M762_s068_VISp.tif,147945060,3940136.816656196,15496920,6714100
p60,M762,VISp,M762_s069_VISp.tif,98376201,3925388.192377726,13058360,6082860
p60,M762,VISp,M762_s070_VISp.tif,102725106,2911469.4829535005,10855460,5139660
p60,M762,VISp,M762_s071_VISp.tif,98987560,2840502.1531916047,9712320,4802720
p60,M762,VISp,M762_s072_VISp.tif,106930771,2524846.0178322773,12658800,5513980
p60,M762,VISp,M762_s073_VISp.tif,80636359,2217992.9467188558,11143860,4779880
p60,M762,VISp,M762_s074_VISp.tif,104275806,2731698.6694836114,12423760,5517700
p60,M762,VISp,M762_s075_VISp.tif,99456379,3822612.6115483246,14378120,6196080
p60,M762,VISp,M762_s076_VISp.tif,103117481,4721290.474171956,14229480,6482700
p60,M762,VISp,M762_s077_VISp.tif,47021652,2827324.6001838143,9452520,3798580
p60,M762,VISp,M762_s078_VISp.tif,75303636,2376704.3053422035,13384920,4438460
p60,M762,VISp,M762_s079_VISp.tif,119116993,1511077.366958142,5917000,3492520
p60,M762,VISp,M762_s080_VISp.tif,69903303,1310823.503853607,5711160,2091581
p60,M762,VISpl,M762_s073_VISpl.tif,60376,745.3416622999596,12800,3200
p60,M762,VISpl,M762_s075_VISpl.tif,3962563,90383.68338149972,655200,246000
p60,M762,VISpl,M762_s076_VISpl.tif,11795850,147500.17660072775,1902180,706500
p60,M762,VISpl,M762_s077_VISpl.tif,23202938,773242.7859088753,4571520,1659100
p60,M762,VISpl,M762_s078_VISpl.tif,26312326,368012.5532259202,3061700,1479380
p60,M762,VISpl,M762_s079_VISpl.tif,46631970,571356.692783851,4513320,1317760
p60,M762,VISpl,M762_s080_VISpl.tif,45551502,662055.130219407,4411938,1273192
p60,M762,VISpm,M762_s056_VISpm.tif,238766,3475.6908780351478,781200,12400
p60,M762,VISpm,M762_s057_VISpm.tif,20280,1691.7799999999986,201600,800
p60,M762,VISpm,M762_s058_VISpm.tif,38956,5633.320909090905,112140,820
p60,M762,VISpm,M762_s059_VISpm.tif,298101,25584.689090347216,1395700,18800
p60,M762,VISpm,M762_s060_VISpm.tif,10098080,147238.59776358117,4224220,588400
p60,M762,VISpm,M762_s061_VISpm.tif,19504617,472438.390489777,1560400,1220800
p60,M762,VISpm,M762_s062_VISpm.tif,36045862,4086202.287716283,2113760,1356080
p60,M762,VISpm,M762_s063_VISpm.tif,40156111,3969608.4171502898,2159340,1692820
p60,M762,VISpm,M762_s064_VISpm.tif,25744042,1133247.3518732083,1978020,1320760
p60,M762,VISpm,M762_s065_VISpm.tif,16443306,387023.9275859765,1441440,926320
p60,M762,VISpm,M762_s066_VISpm.tif,17356024,715994.9847516234,1463200,873600
p60,M762,VISpm,M762_s067_VISpm.tif,10655377,223997.34220585765,997600,560000
p60,M762,VISpm,M762_s068_VISpm.tif,24482593,521278.5954342259,1758240,1060440
p60,M762,VISpm,M762_s069_VISpm.tif,12617569,344616.7327670979,1314400,773200
p60,M762,VISpm,M762_s070_VISpm.tif,9693799,437717.3690075256,1160000,521200
p60,M762,VISpm,M762_s071_VISpm.tif,5469171,186452.68149221907,760480,300320
p60,M762,VISpm,M762_s072_VISpm.tif,5457338,169060.10804399784,498240,259380
p60,M762,VISpm,M762_s073_VISpm.tif,1534292,57487.913631847674,210000,89600
p60,M762,VISpm,M762_s074_VISpm.tif,1413904,34658.43141106238,153600,75600
p60,M762,VISpm,M762_s075_VISpm.tif,202974,2351.9626778679253,30800,11200
p60,M762,VISpor,M762_s068_VISpor.tif,213950,3162.974540616855,33600,8400
p60,M762,VISpor,M762_s069_VISpor.tif,19069,245.3399999999996,19200,1200
p60,M762,VISpor,M762_s070_VISpor.tif,2432401,117974.25518484332,261020,119800
p60,M762,VISpor,M762_s071_VISpor.tif,12503048,878981.2233827256,1170240,546140
p60,M762,VISpor,M762_s072_VISpor.tif,32904706,617158.5873276412,3401640,1763960
p60,M762,VISpor,M762_s073_VISpor.tif,63354777,2220459.126692706,6735520,3364140
p60,M762,VISpor,M762_s074_VISpor.tif,58646309,1347866.2893141368,4898880,3325280
p60,M762,VISpor,M762_s075_VISpor.tif,31979607,567801.6121347154,3578400,2282000
p60,M762,VISpor,M762_s076_VISpor.tif,32746686,680326.7728381595,4547200,2419240
p60,M762,VISpor,M762_s077_VISpor.tif,8216132,187502.6379777733,1629600,716000
p60,M762,VISpor,M762_s078_VISpor.tif,9509789,252535.5084614714,1240000,638000
p60,M762,VISpor,M762_s079_VISpor.tif,44138291,525432.9788416985,2454120,1124440
p60,M762,VISpor,M762_s080_VISpor.tif,14751909,262994.7216222113,539560,336680
p60,M762,VISrl,M762_s047_VISrl.tif,3128300,46878.80514163242,458800,136800
p60,M762,VISrl,M762_s048_VISrl.tif,10240627,241032.90337535387,1439600,474800
p60,M762,VISrl,M762_s049_VISrl.tif,13957901,589720.3453227261,2401600,911200
p60,M762,VISrl,M762_s050_VISrl.tif,25506955,864802.7617938272,2281520,1193320
p60,M762,VISrl,M762_s051_VISrl.tif,32915235,1209991.8983087158,3255260,1818420
p60,M762,VISrl,M762_s052_VISrl.tif,29997449,1444486.309664106,3314220,1653780
p60,M762,VISrl,M762_s053_VISrl.tif,45490252,1658836.0990218588,5666740,2937820
p60,M762,VISrl,M762_s054_VISrl.tif,38563394,1850594.1805382126,4379520,2408660
p60,M762,VISrl,M762_s055_VISrl.tif,38626652,2636809.538887666,4082420,2190400
p60,M762,VISrl,M762_s056_VISrl.tif,44808567,3469758.4002925293,3647200,1963600
p60,M762,VISrl,M762_s057_VISrl.tif,43790709,4094044.5818913905,3678420,2198580
p60,M762,VISrl,M762_s058_VISrl.tif,48946403,4428261.67974925,5238200,2709580
p60,M762,VISrl,M762_s059_VISrl.tif,43510828,2858257.6049341704,3902920,2266140
p60,M762,VISrl,M762_s060_VISrl.tif,37296766,1962974.444628672,3249180,1954760
p60,M762,VISrl,M762_s061_VISrl.tif,32917388,1352099.4584721944,3880420,2207680
p60,M762,VISrl,M762_s062_VISrl.tif,33576622,2190221.5586763783,3339260,1931860
p60,M762,VISrl,M762_s063_VISrl.tif,10863647,291648.63925705245,1355200,707200
p60,M763,RSPagl,M763_s028_RSPagl.tif,21305685,315621.43665943574,1081200,848720
p60,M763,RSPagl,M763_s029_RSPagl.tif,26941282,538171.9422643465,1749900,1201620
p60,M763,RSPagl,M763_s030_RSPagl.tif,30803185,391421.3506606711,1656000,1102200
p60,M763,RSPagl,M763_s031_RSPagl.tif,59832511,1120255.9446478703,2086800,1353200
p60,M763,RSPagl,M763_s032_RSPagl.tif,19994602,375670.66768175893,1536000,924000
p60,M763,RSPagl,M763_s033_RSPagl.tif,22363264,343691.66562333674,1806000,1197200
p60,M763,RSPagl,M763_s034_RSPagl.tif,24148786,359062.313132839,1783600,1201200
p60,M763,RSPagl,M763_s035_RSPagl.tif,24799029,408841.13808452274,1878640,1265640
p60,M763,RSPagl,M763_s036_RSPagl.tif,26821534,506870.64822125115,1795200,1364000
p60,M763,RSPagl,M763_s037_RSPagl.tif,24973058,382459.6040709414,1709140,1138680
p60,M763,RSPagl,M763_s038_RSPagl.tif,23318107,480859.2238082803,1925600,1359200
p60,M763,RSPagl,M763_s039_RSPagl.tif,21126350,412710.1530669982,1892800,1294800
p60,M763,RSPagl,M763_s040_RSPagl.tif,20659545,453629.97273777967,1600800,1234400
p60,M763,RSPagl,M763_s041_RSPagl.tif,29949677,1030020.5459474489,2002440,1443480
p60,M763,RSPagl,M763_s042_RSPagl.tif,20861065,567395.2177357122,1780000,1306800
p60,M763,RSPagl,M763_s043_RSPagl.tif,22313763,508061.95269772236,1747200,1320800
p60,M763,RSPagl,M763_s044_RSPagl.tif,24430833,1025963.9533534512,2142000,1627600
p60,M763,RSPagl,M763_s045_RSPagl.tif,19200464,768547.0739467306,1654400,1228800
p60,M763,RSPagl,M763_s046_RSPagl.tif,19990781,684386.7151107682,1663200,1148800
p60,M763,RSPagl,M763_s047_RSPagl.tif,20119481,1244953.2112031935,1591500,1109240
p60,M763,RSPagl,M763_s048_RSPagl.tif,22675627,1079666.7245568638,1632400,1199200
p60,M763,RSPagl,M763_s049_RSPagl.tif,18417449,557766.8695806124,1337600,919600
p60,M763,RSPagl,M763_s050_RSPagl.tif,21188138,800082.7510149197,1527840,1075240
p60,M763,RSPagl,M763_s051_RSPagl.tif,12597823,381066.35382799234,1261400,787360
p60,M763,RSPagl,M763_s052_RSPagl.tif,16286025,436117.5994275451,1651500,861280
p60,M763,RSPagl,M763_s053_RSPagl.tif,13305169,780713.1703797621,1532360,727320
p60,M763,RSPagl,M763_s054_RSPagl.tif,15236627,615276.730289422,2372720,870360
p60,M763,RSPagl,M763_s055_RSPagl.tif,14791980,500378.4237377769,2493400,780240
p60,M763,RSPagl,M763_s056_RSPagl.tif,30230304,1576541.7588869666,4578200,2169240
p60,M763,RSPagl,M763_s057_RSPagl.tif,13089968,403661.97639184346,2257200,625120
p60,M763,RSPagl,M763_s058_RSPagl.tif,10222696,182293.1043806885,2614220,588300
p60,M763,RSPagl,M763_s059_RSPagl.tif,11944578,246054.16755494341,2592000,678800
p60,M763,RSPagl,M763_s060_RSPagl.tif,11644088,205670.85650971954,3201600,750320
p60,M763,RSPagl,M763_s061_RSPagl.tif,13555013,202828.50632921173,3094000,771200
p60,M763,RSPagl,M763_s062_RSPagl.tif,9125675,343915.15438635106,4309200,802400
p60,M763,RSPagl,M763_s063_RSPagl.tif,21003742,383680.71653092117,5779620,1140740
p60,M763,RSPagl,M763_s064_RSPagl.tif,15240181,270143.7137342241,4236540,867940
p60,M763,RSPagl,M763_s065_RSPagl.tif,17671462,423359.0122786111,3860780,1003520
p60,M763,RSPagl,M763_s066_RSPagl.tif,16779533,330853.0969258601,6314620,1005060
p60,M763,RSPagl,M763_s067_RSPagl.tif,22491623,422952.77554795216,7931742,1379060
p60,M763,RSPagl,M763_s068_RSPagl.tif,16836884,347244.1765056728,8383580,1038020
p60,M763,RSPagl,M763_s069_RSPagl.tif,27130475,563330.1759771946,13075400,1854060
p60,M763,RSPagl,M763_s070_RSPagl.tif,26169729,584086.6634988225,12039500,1588200
p60,M763,RSPagl,M763_s071_RSPagl.tif,20151490,396544.02942860767,7626480,1150100
p60,M763,RSPagl,M763_s072_RSPagl.tif,41256720,758948.2848773905,2145501,968301
p60,M763,RSPd,M763_s028_RSPd.tif,27384939,429446.44854469446,1908000,959600
p60,M763,RSPd,M763_s029_RSPd.tif,36170074,671635.5337202115,3245220,1671960
p60,M763,RSPd,M763_s030_RSPd.tif,91714870,1625172.5580890393,5819020,2915320
p60,M763,RSPd,M763_s031_RSPd.tif,64355697,1335295.9355893806,3597620,1229580
p60,M763,RSPd,M763_s032_RSPd.tif,69233875,1389756.2508249613,5438400,2920000
p60,M763,RSPd,M763_s033_RSPd.tif,42370704,814411.1705500914,3562000,1892840
p60,M763,RSPd,M763_s034_RSPd.tif,64575296,1215727.1101977667,5375220,3146420
p60,M763,RSPd,M763_s035_RSPd.tif,58791414,1170730.1633235237,4801920,2915320
p60,M763,RSPd,M763_s036_RSPd.tif,59406805,1143758.151654381,4890740,2586700
p60,M763,RSPd,M763_s037_RSPd.tif,48729859,840712.1846957427,3720000,1902000
p60,M763,RSPd,M763_s038_RSPd.tif,49524796,861279.4237857478,4401080,2441620
p60,M763,RSPd,M763_s039_RSPd.tif,47693467,900017.7350185885,4605600,2364800
p60,M763,RSPd,M763_s040_RSPd.tif,50625980,898037.6692766653,4449240,2677140
p60,M763,RSPd,M763_s041_RSPd.tif,56529433,1555077.624598806,4726260,2478740
p60,M763,RSPd,M763_s042_RSPd.tif,43631218,1097477.241962791,4177800,2464940
p60,M763,RSPd,M763_s043_RSPd.tif,57053663,1135614.1267327648,5339520,3185700
p60,M763,RSPd,M763_s044_RSPd.tif,48655468,1589499.5959475264,4938840,2760680
p60,M763,RSPd,M763_s045_RSPd.tif,42632577,1328724.2644056885,4197040,2463340
p60,M763,RSPd,M763_s046_RSPd.tif,48448816,1072948.2911341863,4267200,2467600
p60,M763,RSPd,M763_s047_RSPd.tif,44310510,1430568.819316478,3714360,2072300
p60,M763,RSPd,M763_s048_RSPd.tif,50704905,1532447.5466355367,3796800,2491600
p60,M763,RSPd,M763_s049_RSPd.tif,50701480,1018945.0345129512,4297020,2445360
p60,M763,RSPd,M763_s050_RSPd.tif,46181031,1563687.5163130015,3558320,2048660
p60,M763,RSPd,M763_s051_RSPd.tif,27405373,862964.1510765164,3037320,1461120
p60,M763,RSPd,M763_s052_RSPd.tif,28420321,754862.08621591,2791680,1340700
p60,M763,RSPd,M763_s053_RSPd.tif,25273666,1515299.4912439403,2877960,1224880
p60,M763,RSPd,M763_s054_RSPd.tif,22681136,1213207.4249650515,3680660,1107140
p60,M763,RSPd,M763_s055_RSPd.tif,22613539,796102.6195286973,3455760,1198480
p60,M763,RSPd,M763_s056_RSPd.tif,16575378,732546.3729855942,5115480,1243220
p60,M763,RSPd,M763_s057_RSPd.tif,21826372,1243938.7335059938,3109960,949880
p60,M763,RSPd,M763_s058_RSPd.tif,24230222,940417.6156921914,4033440,1179780
p60,M763,RSPd,M763_s059_RSPd.tif,20744837,976973.8939812315,4408020,1288680
p60,M763,RSPd,M763_s060_RSPd.tif,24174198,517360.874642202,4815660,1596920
p60,M763,RSPd,M763_s061_RSPd.tif,25531527,393747.12610149535,4859440,1469000
p60,M763,RSPd,M763_s062_RSPd.tif,22657484,653124.7460472675,7726800,1855200
p60,M763,RSPd,M763_s063_RSPd.tif,53107724,887763.3461088138,8875860,2691360
p60,M763,RSPd,M763_s064_RSPd.tif,40052027,546220.9091962657,7534317,2190220
p60,M763,RSPd,M763_s065_RSPd.tif,42739691,690605.462242845,6815840,2334640
p60,M763,RSPd,M763_s066_RSPd.tif,39197449,824184.0225802276,8286720,2509120
p60,M763,RSPd,M763_s067_RSPd.tif,42231442,754964.9552258258,8956003,2478061
p60,M763,RSPd,M763_s068_RSPd.tif,22104185,501872.835672027,5592060,1362420
p60,M763,RSPd,M763_s069_RSPd.tif,26325034,587960.2288067039,10577520,1893680
p60,M763,RSPd,M763_s070_RSPd.tif,19676667,476915.83337735175,9704220,1290140
p60,M763,RSPd,M763_s071_RSPd.tif,16102122,419165.66170012805,6939540,1258360
p60,M763,RSPd,M763_s072_RSPd.tif,29978651,570085.0425041916,1308281,723940
p60,M763,RSPv,M763_s028_RSPv.tif,46694320,632781.9389669439,3039200,1759600
p60,M763,RSPv,M763_s029_RSPv.tif,27554544,504391.1458109423,2161800,1334400
p60,M763,RSPv,M763_s030_RSPv.tif,63628799,960784.2450720984,3577380,2148560
p60,M763,RSPv,M763_s031_RSPv.tif,116383004,2123575.44684235,4300779,2238959
p60,M763,RSPv,M763_s032_RSPv.tif,52884194,754107.1814578369,3894800,2264800
p60,M763,RSPv,M763_s033_RSPv.tif,41028950,632364.8046886618,3068100,1698100
p60,M763,RSPv,M763_s034_RSPv.tif,47713253,746647.7451467235,4041240,2049700
p60,M763,RSPv,M763_s035_RSPv.tif,42834171,700108.3196662314,4486620,2078580
p60,M763,RSPv,M763_s036_RSPv.tif,48618636,729207.2585033245,3551340,1993460
p60,M763,RSPv,M763_s037_RSPv.tif,47482246,732031.745961389,3168400,1772000
p60,M763,RSPv,M763_s038_RSPv.tif,36744449,506992.3865660945,3481740,1827940
p60,M763,RSPv,M763_s039_RSPv.tif,41029977,595819.3157061824,3530800,1922800
p60,M763,RSPv,M763_s040_RSPv.tif,35810670,538407.271764207,3096800,1628800
p60,M763,RSPv,M763_s041_RSPv.tif,46627022,779363.6684951447,3392000,1963600
p60,M763,RSPv,M763_s042_RSPv.tif,37580904,645193.0108382006,3266340,1863280
p60,M763,RSPv,M763_s043_RSPv.tif,39359576,582631.3092956939,3065200,1877600
p60,M763,RSPv,M763_s044_RSPv.tif,38297683,744177.0154143405,3637800,1907680
p60,M763,RSPv,M763_s045_RSPv.tif,44972693,882722.19668127,3920820,2462940
p60,M763,RSPv,M763_s046_RSPv.tif,70650179,1056829.9620457424,5606800,3529200
p60,M763,RSPv,M763_s047_RSPv.tif,89095939,1760082.1524170276,6458400,4289600
p60,M763,RSPv,M763_s048_RSPv.tif,75951176,1376860.5102214764,6596800,3674000
p60,M763,RSPv,M763_s049_RSPv.tif,76540021,1321125.4127139729,5951820,3597420
p60,M763,RSPv,M763_s050_RSPv.tif,73412991,1849842.549690271,6036940,3508160
p60,M763,RSPv,M763_s051_RSPv.tif,62836640,1584351.1340377664,5329800,3352900
p60,M763,RSPv,M763_s052_RSPv.tif,60194801,1143618.8226729964,5669040,3217540
p60,M763,RSPv,M763_s053_RSPv.tif,43314290,912062.8715796073,4293480,2353000
p60,M763,RSPv,M763_s054_RSPv.tif,50800883,1127639.0485335041,5142480,2656540
p60,M763,RSPv,M763_s055_RSPv.tif,32592386,524870.8059970242,3092320,1728700
p60,M763,RSPv,M763_s056_RSPv.tif,22458,427.20000000000584,1600,1200
p60,M763,RSPv,M763_s057_RSPv.tif,27764865,762492.9560048761,3411560,1352440
p60,M763,RSPv,M763_s058_RSPv.tif,19034430,353157.2065900088,3855720,1021900
p60,M763,RSPv,M763_s059_RSPv.tif,15718003,644626.6577530396,4989720,1011840
p60,M763,RSPv,M763_s060_RSPv.tif,3358828,68699.14027289729,1580040,187200
p60,M763,RSPv,M763_s061_RSPv.tif,1570389,47230.5841910514,576000,85200
p60,M763,RSPv,M763_s062_RSPv.tif,25701791,462086.0271821788,6864000,1557200
p60,M763,RSPv,M763_s063_RSPv.tif,17261474,340216.8048227864,5145800,879840
p60,M763,RSPv,M763_s064_RSPv.tif,25207185,337527.8896145328,4794458,1284299
p60,M763,RSPv,M763_s065_RSPv.tif,7482845,113961.08119178907,2473800,437800
p60,M763,RSPv,M763_s066_RSPv.tif,2759152,72188.70833690176,931740,166140
p60,M763,VISa,M763_s031_VISa.tif,339227,15723.836326421359,12000,6800
p60,M763,VISa,M763_s033_VISa.tif,13874736,401290.47829434363,1849100,652320
p60,M763,VISa,M763_s034_VISa.tif,20967129,302149.3525100321,1690920,1094240
p60,M763,VISa,M763_s035_VISa.tif,45417752,676485.6741883475,3500820,2297120
p60,M763,VISa,M763_s036_VISa.tif,63025984,1134958.6044702712,4856040,3161960
p60,M763,VISa,M763_s037_VISa.tif,113224570,1898014.1078392267,7521880,5018820
p60,M763,VISa,M763_s038_VISa.tif,64612738,1165172.4059050179,5825820,3545860
p60,M763,VISa,M763_s039_VISa.tif,45817367,867778.2137715723,3988980,2709860
p60,M763,VISa,M763_s040_VISa.tif,39536090,750992.9309884649,4062680,2201820
p60,M763,VISa,M763_s041_VISa.tif,77976,1167.0230366742517,1246700,4000
p60,M763,VISa,M763_s042_VISa.tif,61675,1699.082357070688,19200,4000
p60,M763,VISa,M763_s043_VISa.tif,6468,58.39999999999979,400,400
p60,M763,VISa,M763_s044_VISa.tif,220243,9087.038687248021,1956400,12400
