age,identifier,region,image_filename,raw_intensity_sum,total_image_pixels,tissue_area_pixels
p60,M762,RSPagl,M762_s069_RSPagl.tif,8506750,1085600,544800
p60,M762,RSPagl,M762_s070_RSPagl.tif,16369553,1782660,858540
p60,M762,RSPagl,M762_s071_RSPagl.tif,10037279,1214400,538000
p60,M762,RSPagl,M762_s072_RSPagl.tif,13383810,3227960,643720
p60,M762,RSPagl,M762_s073_RSPagl.tif,17765133,5293440,1002020
p60,M762,RSPagl,M762_s074_RSPagl.tif,14720590,4683120,809420
p60,M762,RSPagl,M762_s075_RSPagl.tif,9791889,3483000,646060
p60,M762,RSPagl,M762_s076_RSPagl.tif,17512249,8937600,1227860
p60,M762,RSPagl,M762_s077_RSPagl.tif,14370807,6023500,1290880
p60,M762,RSPagl,M762_s078_RSPagl.tif,29171064,11157120,1691140
p60,M762,RSPagl,M762_s079_RSPagl.tif,6451229,743560,287620
p60,M762,RSPagl,M762_s080_RSPagl.tif,47050351,3001440,1211300
p60,M762,RSPd,M762_s038_RSPd.tif,67118721,4114740,1384480
p60,M762,RSPd,M762_s039_RSPd.tif,50536479,4922460,2430240
p60,M762,RSPd,M762_s040_RSPd.tif,66944245,3803520,1971320
p60,M762,RSPd,M762_s041_RSPd.tif,73471513,4680120,2759240
p60,M762,RSPd,M762_s042_RSPd.tif,52664114,3026000,1734400
p60,M762,RSPd,M762_s043_RSPd.tif,80802031,3686400,2249600
p60,M762,RSPd,M762_s044_RSPd.tif,63633844,3516540,2150400
p60,M762,RSPd,M762_s045_RSPd.tif,45354776,3797600,2389200
p60,M762,RSPd,M762_s046_RSPd.tif,32322363,2885220,1846000
p60,M762,RSPd,M762_s047_RSPd.tif,59519753,3474400,2176400
p60,M762,RSPd,M762_s048_RSPd.tif,47056759,3084840,1911620
p60,M762,RSPd,M762_s049_RSPd.tif,32545283,2715600,1657200
p60,M762,RSPd,M762_s050_RSPd.tif,47657507,3318000,2014000
p60,M762,RSPd,M762_s051_RSPd.tif,37884142,2859120,1727380
p60,M762,RSPd,M762_s052_RSPd.tif,36054992,3351180,2011420
p60,M762,RSPd,M762_s053_RSPd.tif,28615727,2948800,1727600
p60,M762,RSPd,M762_s054_RSPd.tif,32660961,2902280,1832480
p60,M762,RSPd,M762_s055_RSPd.tif,29377972,2766240,1695240
p60,M762,RSPd,M762_s056_RSPd.tif,30952275,2900800,1680000
p60,M762,RSPd,M762_s057_RSPd.tif,30540961,2852520,1662040
p60,M762,RSPd,M762_s058_RSPd.tif,29187904,2993360,1685220
p60,M762,RSPd,M762_s059_RSPd.tif,43253516,3467120,2243820
p60,M762,RSPd,M762_s060_RSPd.tif,34529188,3227040,1776280
p60,M762,RSPd,M762_s061_RSPd.tif,23202166,3292560,1287880
p60,M762,RSPd,M762_s062_RSPd.tif,36559165,4879420,2401660
p60,M762,RSPd,M762_s063_RSPd.tif,36885567,3605140,2254800
p60,M762,RSPd,M762_s064_RSPd.tif,30644358,2594400,1710400
p60,M762,RSPd,M762_s065_RSPd.tif,19155252,1642680,944000
p60,M762,RSPd,M762_s066_RSPd.tif,18488215,1755420,974320
p60,M762,RSPd,M762_s067_RSPd.tif,17462821,3026840,916640
p60,M762,RSPd,M762_s068_RSPd.tif,25647752,3602880,1111940
p60,M762,RSPd,M762_s069_RSPd.tif,14118787,2381000,823880
p60,M762,RSPd,M762_s070_RSPd.tif,22457566,4105520,1192220
p60,M762,RSPd,M762_s071_RSPd.tif,17995289,2584280,895220
p60,M762,RSPd,M762_s072_RSPd.tif,23011998,5801400,1141400
p60,M762,RSPd,M762_s073_RSPd.tif,39567305,7469360,2166580
p60,M762,RSPd,M762_s074_RSPd.tif,36499994,6039880,1844240
p60,M762,RSPd,M762_s075_RSPd.tif,15827297,3561180,1181040
p60,M762,RSPd,M762_s076_RSPd.tif,28216383,6599880,1852580
p60,M762,RSPd,M762_s077_RSPd.tif,19113695,5302880,1544300
p60,M762,RSPd,M762_s078_RSPd.tif,36043901,11238080,2071100
p60,M762,RSPd,M762_s079_RSPd.tif,666749,288640,51260
p60,M762,RSPd,M762_s080_RSPd.tif,20733227,1974720,484480
p60,M762,RSPv,M762_s038_RSPv.tif,99937271,3611520,2210240
p60,M762,RSPv,M762_s039_RSPv.tif,43505454,3722000,2120980
p60,M762,RSPv,M762_s040_RSPv.tif,60548256,3238260,1884260
p60,M762,RSPv,M762_s041_RSPv.tif,55730318,3966480,2171420
p60,M762,RSPv,M762_s042_RSPv.tif,62550411,4420000,2300400
p60,M762,RSPv,M762_s043_RSPv.tif,68184798,4231200,2055600
p60,M762,RSPv,M762_s044_RSPv.tif,68361184,4128000,2146400
p60,M762,RSPv,M762_s045_RSPv.tif,35894565,3726000,1982800
p60,M762,RSPv,M762_s046_RSPv.tif,30096341,3126540,1741240
p60,M762,RSPv,M762_s047_RSPv.tif,64116461,3696000,2013200
p60,M762,RSPv,M762_s048_RSPv.tif,54770798,3465600,2019200
p60,M762,RSPv,M762_s049_RSPv.tif,38177473,3381200,1968000
p60,M762,RSPv,M762_s050_RSPv.tif,53424130,3921600,2190000
p60,M762,RSPv,M762_s051_RSPv.tif,40185010,3282000,1902420
p60,M762,RSPv,M762_s052_RSPv.tif,47467099,3982540,2268520
p60,M762,RSPv,M762_s053_RSPv.tif,44646329,3964800,2374000
p60,M762,RSPv,M762_s054_RSPv.tif,47796720,4381260,2608380
p60,M762,RSPv,M762_s055_RSPv.tif,53535013,4516080,2784300
p60,M762,RSPv,M762_s056_RSPv.tif,69362616,5667200,3378000
p60,M762,RSPv,M762_s057_RSPv.tif,57299158,5269460,3246820
p60,M762,RSPv,M762_s058_RSPv.tif,59766178,5469880,3398160
p60,M762,RSPv,M762_s059_RSPv.tif,59762722,5244120,2981900
p60,M762,RSPv,M762_s060_RSPv.tif,65242283,5602500,3252700
p60,M762,RSPv,M762_s061_RSPv.tif,62362737,7391220,3756920
p60,M762,RSPv,M762_s062_RSPv.tif,60440879,8113140,3737540
p60,M762,RSPv,M762_s063_RSPv.tif,60841471,9534420,3569960
p60,M762,RSPv,M762_s064_RSPv.tif,26753308,4931200,1551600
p60,M762,RSPv,M762_s065_RSPv.tif,30538140,3161580,1741760
p60,M762,RSPv,M762_s066_RSPv.tif,40613465,4537800,2243360
p60,M762,RSPv,M762_s067_RSPv.tif,31256652,3975840,1690980
p60,M762,RSPv,M762_s068_RSPv.tif,16202888,3540240,763740
p60,M762,RSPv,M762_s069_RSPv.tif,10171037,2280420,692160
p60,M762,RSPv,M762_s070_RSPv.tif,42758060,6589560,2261680
p60,M762,RSPv,M762_s071_RSPv.tif,22515267,2996420,1102280
p60,M762,RSPv,M762_s072_RSPv.tif,17747712,5829960,872720
p60,M762,RSPv,M762_s073_RSPv.tif,56979,6000,2800
p60,M762,RSPv,M762_s074_RSPv.tif,49584,4800,2400
p60,M762,VISa,M762_s042_VISa.tif,299123,12000,9200
p60,M762,VISa,M762_s043_VISa.tif,10714655,784000,329200
p60,M762,VISa,M762_s044_VISa.tif,31090113,2641200,1188660
p60,M762,VISa,M762_s045_VISa.tif,27855949,3985200,1495600
p60,M762,VISa,M762_s046_VISa.tif,26736085,2717060,1647020
p60,M762,VISa,M762_s047_VISa.tif,111177238,5712060,4355520
p60,M762,VISa,M762_s048_VISa.tif,100763822,6897240,4372860
p60,M762,VISa,M762_s050_VISa.tif,120347,20800,5200
p60,M762,VISa,M762_s051_VISa.tif,21485,266800,1200
p60,M762,VISa,M762_s052_VISa.tif,7071,400,400
p60,M762,VISa,M762_s053_VISa.tif,78376,16800,4800
p60,M762,VISal,M762_s053_VISal.tif,15780,2400,1600
p60,M762,VISal,M762_s054_VISal.tif,7321648,1232280,488840
p60,M762,VISal,M762_s055_VISal.tif,15421716,2017820,930820
p60,M762,VISal,M762_s056_VISal.tif,25804849,2822520,1406300
p60,M762,VISal,M762_s057_VISal.tif,17398437,2217600,1126800
p60,M762,VISal,M762_s058_VISal.tif,8971491,1410000,588400
p60,M762,VISal,M762_s059_VISal.tif,24324905,2644800,1329200
p60,M762,VISal,M762_s060_VISal.tif,26644496,2318400,1330400
p60,M762,VISal,M762_s061_VISal.tif,18886106,2060520,1042340
p60,M762,VISal,M762_s062_VISal.tif,23099142,2870400,1560800
p60,M762,VISal,M762_s063_VISal.tif,20158367,2464800,1127600
p60,M762,VISal,M762_s064_VISal.tif,16660379,2190320,1083840
p60,M762,VISal,M762_s065_VISal.tif,13652439,1872000,798400
p60,M762,VISam,M762_s047_VISam.tif,4281424,400000,183600
p60,M762,VISam,M762_s048_VISam.tif,13180652,1036000,561600
p60,M762,VISam,M762_s049_VISam.tif,15642943,1344660,807020
p60,M762,VISam,M762_s050_VISam.tif,29991661,1560000,1298000
p60,M762,VISam,M762_s051_VISam.tif,37914764,1903200,1626400
p60,M762,VISam,M762_s052_VISam.tif,18479464,1092000,886000
p60,M762,VISam,M762_s053_VISam.tif,18474792,2212000,1073600
p60,M762,VISam,M762_s054_VISam.tif,13238173,1033600,744000
p60,M762,VISam,M762_s055_VISam.tif,12788458,954800,745200
p60,M762,VISam,M762_s056_VISam.tif,17859416,1216800,984400
p60,M762,VISam,M762_s057_VISam.tif,9569814,784000,542400
p60,M762,VISam,M762_s058_VISam.tif,6541,400,400
p60,M762,VISam,M762_s059_VISam.tif,12654476,1169200,715200
p60,M762,VISl,M762_s064_VISl.tif,808955,108800,45200
p60,M762,VISl,M762_s065_VISl.tif,39098060,4120480,2426620
p60,M762,VISl,M762_s066_VISl.tif,34265158,3668580,1908980
p60,M762,VISl,M762_s067_VISl.tif,30523694,3371200,1727600
p60,M762,VISl,M762_s068_VISl.tif,28338128,2646540,1357960
p60,M762,VISl,M762_s069_VISl.tif,31465893,4163640,2153240
p60,M762,VISl,M762_s070_VISl.tif,26791979,2694120,1491700
p60,M762,VISl,M762_s071_VISl.tif,33734808,3645620,1627660
p60,M762,VISl,M762_s072_VISl.tif,37064850,3348360,1821760
p60,M762,VISl,M762_s073_VISl.tif,19653011,1854360,1145060
p60,M762,VISl,M762_s074_VISl.tif,27167374,2148780,1179340
p60,M762,VISl,M762_s075_VISl.tif,12088405,1285200,716400
p60,M762,VISl,M762_s076_VISl.tif,12311371,1415440,785740
p60,M762,VISl,M762_s077_VISl.tif,1532367,353600,140000
p60,M762,VISl,M762_s078_VISl.tif,369088,46800,28800
p60,M762,VISl,M762_s079_VISl.tif,5527087,313200,159700
p60,M762,VISli,M762_s065_VISli.tif,5870018,755220,346800
p60,M762,VISli,M762_s066_VISli.tif,12914988,1740800,730800
p60,M762,VISli,M762_s067_VISli.tif,14543686,1891500,873020
p60,M762,VISli,M762_s068_VISli.tif,12457394,1478400,617600
p60,M762,VISli,M762_s069_VISli.tif,17148878,2264840,1051960
p60,M762,VISli,M762_s070_VISli.tif,18774497,1730540,963820
p60,M762,VISli,M762_s071_VISli.tif,23180589,2769360,1011700
p60,M762,VISli,M762_s072_VISli.tif,25194224,1834200,1156620
p60,M762,VISli,M762_s073_VISli.tif,10014481,805380,503020
p60,M762,VISli,M762_s074_VISli.tif,8482690,793600,489200
p60,M762,VISli,M762_s075_VISli.tif,1661622,240000,122800
p60,M762,VISli,M762_s076_VISli.tif,465929,90000,41600
p60,M762,VISp,M762_s052_VISp.tif,63349155,4889880,3581240
p60,M762,VISp,M762_s053_VISp.tif,63236176,6156360,3946720
p60,M762,VISp,M762_s054_VISp.tif,80111592,6764000,4466880
p60,M762,VISp,M762_s055_VISp.tif,95200164,8050120,5112040
p60,M762,VISp,M762_s056_VISp.tif,100994812,7167720,4551460
p60,M762,VISp,M762_s057_VISp.tif,114909515,6824720,4589260
p60,M762,VISp,M762_s058_VISp.tif,113052373,8759760,5162060
p60,M762,VISp,M762_s059_VISp.tif,139370846,7693920,5154700
p60,M762,VISp,M762_s060_VISp.tif,150709200,8438280,5611960
p60,M762,VISp,M762_s061_VISp.tif,129444967,7492680,4816180
p60,M762,VISp,M762_s062_VISp.tif,104199101,8823780,4807440
p60,M762,VISp,M762_s063_VISp.tif,94384181,7730400,4385720
p60,M762,VISp,M762_s064_VISp.tif,111765924,8401600,5043200
p60,M762,VISp,M762_s065_VISp.tif,111756197,7996320,5131020
p60,M762,VISp,M762_s066_VISp.tif,104448532,9037080,5031880
p60,M762,VISp,M762_s067_VISp.tif,115860771,11848360,6023600
p60,M762,VISp,M762_s068_VISp.tif,147945060,15496920,6714100
p60,M762,VISp,M762_s069_VISp.tif,98376201,13058360,6082860
p60,M762,VISp,M762_s070_VISp.tif,102725106,10855460,5139660
p60,M762,VISp,M762_s071_VISp.tif,98987560,9712320,4802720
p60,M762,VISp,M762_s072_VISp.tif,106930771,12658800,5513980
p60,M762,VISp,M762_s073_VISp.tif,80636359,11143860,4779880
p60,M762,VISp,M762_s074_VISp.tif,104275806,12423760,5517700
p60,M762,VISp,M762_s075_VISp.tif,99456379,14378120,6196080
p60,M762,VISp,M762_s076_VISp.tif,103117481,14229480,6482700
p60,M762,VISp,M762_s077_VISp.tif,47021652,9452520,3798580
p60,M762,VISp,M762_s078_VISp.tif,75303636,13384920,4438460
p60,M762,VISp,M762_s079_VISp.tif,119116993,5917000,3492520
p60,M762,VISp,M762_s080_VISp.tif,69903303,5711160,2091581
p60,M762,VISpl,M762_s073_VISpl.tif,60376,12800,3200
p60,M762,VISpl,M762_s075_VISpl.tif,3962563,655200,246000
p60,M762,VISpl,M762_s076_VISpl.tif,11795850,1902180,706500
p60,M762,VISpl,M762_s077_VISpl.tif,23202938,4571520,1659100
p60,M762,VISpl,M762_s078_VISpl.tif,26312326,3061700,1479380
p60,M762,VISpl,M762_s079_VISpl.tif,46631970,4513320,1317760
p60,M762,VISpl,M762_s080_VISpl.tif,45551502,4411938,1273192
p60,M762,VISpm,M762_s056_VISpm.tif,238766,781200,12400
p60,M762,VISpm,M762_s057_VISpm.tif,20280,201600,800
p60,M762,VISpm,M762_s058_VISpm.tif,38956,112140,820
p60,M762,VISpm,M762_s059_VISpm.tif,298101,1395700,18800
p60,M762,VISpm,M762_s060_VISpm.tif,10098080,4224220,588400
p60,M762,VISpm,M762_s061_VISpm.tif,19504617,1560400,1220800
p60,M762,VISpm,M762_s062_VISpm.tif,36045862,2113760,1356080
p60,M762,VISpm,M762_s063_VISpm.tif,40156111,2159340,1692820
p60,M762,VISpm,M762_s064_VISpm.tif,25744042,1978020,1320760
p60,M762,VISpm,M762_s065_VISpm.tif,16443306,1441440,926320
p60,M762,VISpm,M762_s066_VISpm.tif,17356024,1463200,873600
p60,M762,VISpm,M762_s067_VISpm.tif,10655377,997600,560000
p60,M762,VISpm,M762_s068_VISpm.tif,24482593,1758240,1060440
p60,M762,VISpm,M762_s069_VISpm.tif,12617569,1314400,773200
p60,M762,VISpm,M762_s070_VISpm.tif,9693799,1160000,521200
p60,M762,VISpm,M762_s071_VISpm.tif,5469171,760480,300320
p60,M762,VISpm,M762_s072_VISpm.tif,5457338,498240,259380
p60,M762,VISpm,M762_s073_VISpm.tif,1534292,210000,89600
p60,M762,VISpm,M762_s074_VISpm.tif,1413904,153600,75600
p60,M762,VISpm,M762_s075_VISpm.tif,202974,30800,11200
p60,M762,VISpor,M762_s068_VISpor.tif,213950,33600,8400
p60,M762,VISpor,M762_s069_VISpor.tif,19069,19200,1200
p60,M762,VISpor,M762_s070_VISpor.tif,2432401,261020,119800
p60,M762,VISpor,M762_s071_VISpor.tif,12503048,1170240,546140
p60,M762,VISpor,M762_s072_VISpor.tif,32904706,3401640,1763960
p60,M762,VISpor,M762_s073_VISpor.tif,63354777,6735520,3364140
p60,M762,VISpor,M762_s074_VISpor.tif,58646309,4898880,3325280
p60,M762,VISpor,M762_s075_VISpor.tif,31979607,3578400,2282000
p60,M762,VISpor,M762_s076_VISpor.tif,32746686,4547200,2419240
p60,M762,VISpor,M762_s077_VISpor.tif,8216132,1629600,716000
p60,M762,VISpor,M762_s078_VISpor.tif,9509789,1240000,638000
p60,M762,VISpor,M762_s079_VISpor.tif,44138291,2454120,1124440
p60,M762,VISpor,M762_s080_VISpor.tif,14751909,539560,336680
p60,M762,VISrl,M762_s047_VISrl.tif,3128300,458800,136800
p60,M762,VISrl,M762_s048_VISrl.tif,10240627,1439600,474800
p60,M762,VISrl,M762_s049_VISrl.tif,13957901,2401600,911200
p60,M762,VISrl,M762_s050_VISrl.tif,25506955,2281520,1193320
p60,M762,VISrl,M762_s051_VISrl.tif,32915235,3255260,1818420
p60,M762,VISrl,M762_s052_VISrl.tif,29997449,3314220,1653780
p60,M762,VISrl,M762_s053_VISrl.tif,45490252,5666740,2937820
p60,M762,VISrl,M762_s054_VISrl.tif,38563394,4379520,2408660
p60,M762,VISrl,M762_s055_VISrl.tif,38626652,4082420,2190400
p60,M762,VISrl,M762_s056_VISrl.tif,44808567,3647200,1963600
p60,M762,VISrl,M762_s057_VISrl.tif,43790709,3678420,2198580
p60,M762,VISrl,M762_s058_VISrl.tif,48946403,5238200,2709580
p60,M762,VISrl,M762_s059_VISrl.tif,43510828,3902920,2266140
p60,M762,VISrl,M762_s060_VISrl.tif,37296766,3249180,1954760
p60,M762,VISrl,M762_s061_VISrl.tif,32917388,3880420,2207680
p60,M762,VISrl,M762_s062_VISrl.tif,33576622,3339260,1931860
p60,M762,VISrl,M762_s063_VISrl.tif,10863647,1355200,707200
p60,M763,RSPagl,M763_s028_RSPagl.tif,21305685,1081200,848720
p60,M763,RSPagl,M763_s029_RSPagl.tif,26941282,1749900,1201620
p60,M763,RSPagl,M763_s030_RSPagl.tif,30803185,1656000,1102200
p60,M763,RSPagl,M763_s031_RSPagl.tif,59832511,2086800,1353200
p60,M763,RSPagl,M763_s032_RSPagl.tif,19994602,1536000,924000
p60,M763,RSPagl,M763_s033_RSPagl.tif,22363264,1806000,1197200
p60,M763,RSPagl,M763_s034_RSPagl.tif,24148786,1783600,1201200
p60,M763,RSPagl,M763_s035_RSPagl.tif,24799029,1878640,1265640
p60,M763,RSPagl,M763_s036_RSPagl.tif,26821534,1795200,1364000
p60,M763,RSPagl,M763_s037_RSPagl.tif,24973058,1709140,1138680
p60,M763,RSPagl,M763_s038_RSPagl.tif,23318107,1925600,1359200
p60,M763,RSPagl,M763_s039_RSPagl.tif,21126350,1892800,1294800
p60,M763,RSPagl,M763_s040_RSPagl.tif,20659545,1600800,1234400
p60,M763,RSPagl,M763_s041_RSPagl.tif,29949677,2002440,1443480
p60,M763,RSPagl,M763_s042_RSPagl.tif,20861065,1780000,1306800
p60,M763,RSPagl,M763_s043_RSPagl.tif,22313763,1747200,1320800
p60,M763,RSPagl,M763_s044_RSPagl.tif,24430833,2142000,1627600
p60,M763,RSPagl,M763_s045_RSPagl.tif,19200464,1654400,1228800
p60,M763,RSPagl,M763_s046_RSPagl.tif,19990781,1663200,1148800
p60,M763,RSPagl,M763_s047_RSPagl.tif,20119481,1591500,1109240
p60,M763,RSPagl,M763_s048_RSPagl.tif,22675627,1632400,1199200
p60,M763,RSPagl,M763_s049_RSPagl.tif,18417449,1337600,919600
p60,M763,RSPagl,M763_s050_RSPagl.tif,21188138,1527840,1075240
p60,M763,RSPagl,M763_s051_RSPagl.tif,12597823,1261400,787360
p60,M763,RSPagl,M763_s052_RSPagl.tif,16286025,1651500,861280
p60,M763,RSPagl,M763_s053_RSPagl.tif,13305169,1532360,727320
p60,M763,RSPagl,M763_s054_RSPagl.tif,15236627,2372720,870360
p60,M763,RSPagl,M763_s055_RSPagl.tif,14791980,2493400,780240
p60,M763,RSPagl,M763_s056_RSPagl.tif,30230304,4578200,2169240
p60,M763,RSPagl,M763_s057_RSPagl.tif,13089968,2257200,625120
p60,M763,RSPagl,M763_s058_RSPagl.tif,10222696,2614220,588300
p60,M763,RSPagl,M763_s059_RSPagl.tif,11944578,2592000,678800
p60,M763,RSPagl,M763_s060_RSPagl.tif,11644088,3201600,750320
p60,M763,RSPagl,M763_s061_RSPagl.tif,13555013,3094000,771200
p60,M763,RSPagl,M763_s062_RSPagl.tif,9125675,4309200,802400
p60,M763,RSPagl,M763_s063_RSPagl.tif,21003742,5779620,1140740
p60,M763,RSPagl,M763_s064_RSPagl.tif,15240181,4236540,867940
p60,M763,RSPagl,M763_s065_RSPagl.tif,17671462,3860780,1003520
p60,M763,RSPagl,M763_s066_RSPagl.tif,16779533,6314620,1005060
p60,M763,RSPagl,M763_s067_RSPagl.tif,22491623,7931742,1379060
p60,M763,RSPagl,M763_s068_RSPagl.tif,16836884,8383580,1038020
p60,M763,RSPagl,M763_s069_RSPagl.tif,27130475,13075400,1854060
p60,M763,RSPagl,M763_s070_RSPagl.tif,26169729,12039500,1588200
p60,M763,RSPagl,M763_s071_RSPagl.tif,20151490,7626480,1150100
p60,M763,RSPagl,M763_s072_RSPagl.tif,41256720,2145501,968301
p60,M763,RSPd,M763_s028_RSPd.tif,27384939,1908000,959600
p60,M763,RSPd,M763_s029_RSPd.tif,36170074,3245220,1671960
p60,M763,RSPd,M763_s030_RSPd.tif,91714870,5819020,2915320
p60,M763,RSPd,M763_s031_RSPd.tif,64355697,3597620,1229580
p60,M763,RSPd,M763_s032_RSPd.tif,69233875,5438400,2920000
p60,M763,RSPd,M763_s033_RSPd.tif,42370704,3562000,1892840
p60,M763,RSPd,M763_s034_RSPd.tif,64575296,5375220,3146420
p60,M763,RSPd,M763_s035_RSPd.tif,58791414,4801920,2915320
p60,M763,RSPd,M763_s036_RSPd.tif,59406805,4890740,2586700
p60,M763,RSPd,M763_s037_RSPd.tif,48729859,3720000,1902000
p60,M763,RSPd,M763_s038_RSPd.tif,49524796,4401080,2441620
p60,M763,RSPd,M763_s039_RSPd.tif,47693467,4605600,2364800
p60,M763,RSPd,M763_s040_RSPd.tif,50625980,4449240,2677140
p60,M763,RSPd,M763_s041_RSPd.tif,56529433,4726260,2478740
p60,M763,RSPd,M763_s042_RSPd.tif,43631218,4177800,2464940
p60,M763,RSPd,M763_s043_RSPd.tif,57053663,5339520,3185700
p60,M763,RSPd,M763_s044_RSPd.tif,48655468,4938840,2760680
p60,M763,RSPd,M763_s045_RSPd.tif,42632577,4197040,2463340
p60,M763,RSPd,M763_s046_RSPd.tif,48448816,4267200,2467600
p60,M763,RSPd,M763_s047_RSPd.tif,44310510,3714360,2072300
p60,M763,RSPd,M763_s048_RSPd.tif,50704905,3796800,2491600
p60,M763,RSPd,M763_s049_RSPd.tif,50701480,4297020,2445360
p60,M763,RSPd,M763_s050_RSPd.tif,46181031,3558320,2048660
p60,M763,RSPd,M763_s051_RSPd.tif,27405373,3037320,1461120
p60,M763,RSPd,M763_s052_RSPd.tif,28420321,2791680,1340700
p60,M763,RSPd,M763_s053_RSPd.tif,25273666,2877960,1224880
p60,M763,RSPd,M763_s054_RSPd.tif,22681136,3680660,1107140
p60,M763,RSPd,M763_s055_RSPd.tif,22613539,3455760,1198480
p60,M763,RSPd,M763_s056_RSPd.tif,16575378,5115480,1243220
p60,M763,RSPd,M763_s057_RSPd.tif,21826372,3109960,949880
p60,M763,RSPd,M763_s058_RSPd.tif,24230222,4033440,1179780
p60,M763,RSPd,M763_s059_RSPd.tif,20744837,4408020,1288680
p60,M763,RSPd,M763_s060_RSPd.tif,24174198,4815660,1596920
p60,M763,RSPd,M763_s061_RSPd.tif,25531527,4859440,1469000
p60,M763,RSPd,M763_s062_RSPd.tif,22657484,7726800,1855200
p60,M763,RSPd,M763_s063_RSPd.tif,53107724,8875860,2691360
p60,M763,RSPd,M763_s064_RSPd.tif,40052027,7534317,2190220
p60,M763,RSPd,M763_s065_RSPd.tif,42739691,6815840,2334640
p60,M763,RSPd,M763_s066_RSPd.tif,39197449,8286720,2509120
p60,M763,RSPd,M763_s067_RSPd.tif,42231442,8956003,2478061
p60,M763,RSPd,M763_s068_RSPd.tif,22104185,5592060,1362420
p60,M763,RSPd,M763_s069_RSPd.tif,26325034,10577520,1893680
p60,M763,RSPd,M763_s070_RSPd.tif,19676667,9704220,1290140
p60,M763,RSPd,M763_s071_RSPd.tif,16102122,6939540,1258360
p60,M763,RSPd,M763_s072_RSPd.tif,29978651,1308281,723940
p60,M763,RSPv,M763_s028_RSPv.tif,46694320,3039200,1759600
p60,M763,RSPv,M763_s029_RSPv.tif,27554544,2161800,1334400
p60,M763,RSPv,M763_s030_RSPv.tif,63628799,3577380,2148560
p60,M763,RSPv,M763_s031_RSPv.tif,116383004,4300779,2238959
p60,M763,RSPv,M763_s032_RSPv.tif,52884194,3894800,2264800
p60,M763,RSPv,M763_s033_RSPv.tif,41028950,3068100,1698100
p60,M763,RSPv,M763_s034_RSPv.tif,47713253,4041240,2049700
p60,M763,RSPv,M763_s035_RSPv.tif,42834171,4486620,2078580
p60,M763,RSPv,M763_s036_RSPv.tif,48618636,3551340,1993460
p60,M763,RSPv,M763_s037_RSPv.tif,47482246,3168400,1772000
p60,M763,RSPv,M763_s038_RSPv.tif,36744449,3481740,1827940
p60,M763,RSPv,M763_s039_RSPv.tif,41029977,3530800,1922800
p60,M763,RSPv,M763_s040_RSPv.tif,35810670,3096800,1628800
p60,M763,RSPv,M763_s041_RSPv.tif,46627022,3392000,1963600
p60,M763,RSPv,M763_s042_RSPv.tif,37580904,3266340,1863280
p60,M763,RSPv,M763_s043_RSPv.tif,39359576,3065200,1877600
p60,M763,RSPv,M763_s044_RSPv.tif,38297683,3637800,1907680
p60,M763,RSPv,M763_s045_RSPv.tif,44972693,3920820,2462940
p60,M763,RSPv,M763_s046_RSPv.tif,70650179,5606800,3529200
p60,M763,RSPv,M763_s047_RSPv.tif,89095939,6458400,4289600
p60,M763,RSPv,M763_s048_RSPv.tif,75951176,6596800,3674000
p60,M763,RSPv,M763_s049_RSPv.tif,76540021,5951820,3597420
p60,M763,RSPv,M763_s050_RSPv.tif,73412991,6036940,3508160
p60,M763,RSPv,M763_s051_RSPv.tif,62836640,5329800,3352900
p60,M763,RSPv,M763_s052_RSPv.tif,60194801,5669040,3217540
p60,M763,RSPv,M763_s053_RSPv.tif,43314290,4293480,2353000
p60,M763,RSPv,M763_s054_RSPv.tif,50800883,5142480,2656540
p60,M763,RSPv,M763_s055_RSPv.tif,32592386,3092320,1728700
p60,M763,RSPv,M763_s056_RSPv.tif,22458,1600,1200
p60,M763,RSPv,M763_s057_RSPv.tif,27764865,3411560,1352440
p60,M763,RSPv,M763_s058_RSPv.tif,19034430,3855720,1021900
p60,M763,RSPv,M763_s059_RSPv.tif,15718003,4989720,1011840
p60,M763,RSPv,M763_s060_RSPv.tif,3358828,1580040,187200
p60,M763,RSPv,M763_s061_RSPv.tif,1570389,576000,85200
p60,M763,RSPv,M763_s062_RSPv.tif,25701791,6864000,1557200
p60,M763,RSPv,M763_s063_RSPv.tif,17261474,5145800,879840
p60,M763,RSPv,M763_s064_RSPv.tif,25207185,4794458,1284299
p60,M763,RSPv,M763_s065_RSPv.tif,7482845,2473800,437800
p60,M763,RSPv,M763_s066_RSPv.tif,2759152,931740,166140
p60,M763,VISa,M763_s031_VISa.tif,339227,12000,6800
p60,M763,VISa,M763_s033_VISa.tif,13874736,1849100,652320
p60,M763,VISa,M763_s034_VISa.tif,20967129,1690920,1094240
p60,M763,VISa,M763_s035_VISa.tif,45417752,3500820,2297120
p60,M763,VISa,M763_s036_VISa.tif,63025984,4856040,3161960
p60,M763,VISa,M763_s037_VISa.tif,113224570,7521880,5018820
p60,M763,VISa,M763_s038_VISa.tif,64612738,5825820,3545860
p60,M763,VISa,M763_s039_VISa.tif,45817367,3988980,2709860
p60,M763,VISa,M763_s040_VISa.tif,39536090,4062680,2201820
p60,M763,VISa,M763_s041_VISa.tif,77976,1246700,4000
p60,M763,VISa,M763_s042_VISa.tif,61675,19200,4000
p60,M763,VISa,M763_s043_VISa.tif,6468,400,400
p60,M763,VISa,M763_s044_VISa.tif,220243,1956400,12400
