age,identifier,region,image_filename,raw_intensity_sum,masked_median_intensity_sum,total_image_pixels,tissue_area_pixels
p3,M730,VISpm,M730_s024_VISpm.tif,161787558,2312326.0,1692460,1051040
p3,M730,VISpm,M730_s025_VISpm.tif,51008810,906161.0,1142400,756000
p3,M730,VISpm,M730_s026_VISpm.tif,33625601,772440.0,1202380,588080
p3,M730,VISpm,M730_s027_VISpm.tif,11215304,222739.0,869120,421100
p3,M730,VISpm,M730_s028_VISpm.tif,18231126,348514.0,653940,317160
p3,M730,VISpm,M730_s029_VISpm.tif,12106683,167672.0,245180,126260
p3,M730,VISpm,M730_s030_VISpm.tif,16839412,308719.0,694800,330200
p3,M730,VISpm,M730_s033_VISpm.tif,240773,7722.0,96000,3200
p3,M730,VISpm,M730_s034_VISpm.tif,92952,9409.0,84000,1600
p3,M730,VISpm,M730_s035_VISpm.tif,4362,46.0,400,400
p3,M730,VISpor,M730_s036_VISpor.tif,89867,2144.0,1600,800
p3,M730,VISpor,M730_s037_VISpor.tif,3468729,148135.0,218820,94820
p3,M730,VISpor,M730_s038_VISpor.tif,51635081,1361561.0,1167480,662060
p3,M730,VISpor,M730_s039_VISpor.tif,37618819,926459.0,1277940,762580
p3,M730,VISrl,M730_s014_VISrl.tif,84878970,1574875.0,1580020,1039680
p3,M730,VISrl,M730_s015_VISrl.tif,19913,770.0,733200,1200
p3,M730,VISrl,M730_s016_VISrl.tif,1623322,166807.0,1108800,50000
p3,M730,VISrl,M730_s017_VISrl.tif,47654037,919103.0,1486800,748800
p3,M730,VISrl,M730_s018_VISrl.tif,321978,16813.0,936000,6800
p3,M730,VISrl,M730_s019_VISrl.tif,96314,1126.0,996000,2400
p3,M730,VISrl,M730_s020_VISrl.tif,62957,7734.0,1600,1200
p3,M730,VISrl,M730_s021_VISrl.tif,33705516,667669.0,1612800,838800
p3,M730,VISrl,M730_s022_VISrl.tif,10447145,171131.0,360000,186800
p3,M730,VISrl,M730_s023_VISrl.tif,78663,4455.0,6400,2000
p3,M730,VISrl,M730_s024_VISrl.tif,17669078,322568.0,802620,162260
p60,M762,RSPagl,M762_s039_RSPagl.tif,21196306,278678.0,1862000,1072400
p60,M762,RSPagl,M762_s040_RSPagl.tif,38409564,469048.0,1999200,1290000
p60,M762,RSPagl,M762_s041_RSPagl.tif,37618016,549250.0,2008160,1429580
p60,M762,RSPagl,M762_s042_RSPagl.tif,33171817,450065.0,1939700,1318820
p60,M762,RSPagl,M762_s043_RSPagl.tif,40126411,536163.0,1656160,1292340
p60,M762,RSPagl,M762_s044_RSPagl.tif,28798953,380743.0,1460800,1136000
p60,M762,RSPagl,M762_s045_RSPagl.tif,17050447,294634.0,1362860,1074420
p60,M762,RSPagl,M762_s046_RSPagl.tif,16420517,211018.0,1398400,1067600
p60,M762,RSPagl,M762_s047_RSPagl.tif,26611579,415765.0,1344800,1088400
p60,M762,RSPagl,M762_s048_RSPagl.tif,21163157,308338.0,1325940,1000700
p60,M762,RSPagl,M762_s049_RSPagl.tif,15270841,321474.0,1197200,918000
p60,M762,RSPagl,M762_s050_RSPagl.tif,22175476,355835.0,1391980,1014340
p60,M762,RSPagl,M762_s051_RSPagl.tif,19414173,337827.0,1376000,1015600
p60,M762,RSPagl,M762_s052_RSPagl.tif,17218773,286920.0,1490400,1054400
p60,M762,RSPagl,M762_s053_RSPagl.tif,14069489,287967.0,1391980,996260
p60,M762,RSPagl,M762_s054_RSPagl.tif,18377296,577037.0,1447600,1115600
p60,M762,RSPagl,M762_s055_RSPagl.tif,15386238,285881.0,1320000,995600
p60,M762,RSPagl,M762_s056_RSPagl.tif,15564517,204563.0,1261500,937800
p60,M762,RSPagl,M762_s057_RSPagl.tif,16451761,341031.0,1468800,989600
p60,M762,RSPagl,M762_s058_RSPagl.tif,14859346,225941.0,1562000,952800
p60,M762,RSPagl,M762_s059_RSPagl.tif,10490279,134893.0,1064000,602000
p60,M762,RSPagl,M762_s060_RSPagl.tif,14660772,201889.0,1636660,855480
p60,M762,RSPagl,M762_s061_RSPagl.tif,14671636,234732.0,2820800,918800
p60,M762,RSPagl,M762_s062_RSPagl.tif,15842169,423063.0,2002440,994280
p60,M762,RSPagl,M762_s063_RSPagl.tif,13378231,259674.0,1358800,889600
p60,M762,RSPagl,M762_s064_RSPagl.tif,17840205,231059.0,1749600,1052400
p60,M762,RSPagl,M762_s065_RSPagl.tif,11327826,202409.0,927200,640400
p60,M762,RSPagl,M762_s066_RSPagl.tif,9271411,121929.0,769600,534800
p60,M762,RSPagl,M762_s067_RSPagl.tif,11070395,166688.0,1537200,646800
p60,M762,RSPagl,M762_s068_RSPagl.tif,17606001,210537.0,2017820,826500
p60,M762,RSPagl,M762_s069_RSPagl.tif,8506750,107737.0,1085600,544800
p60,M762,RSPagl,M762_s070_RSPagl.tif,16369553,732627.0,1782660,858540
p60,M762,RSPagl,M762_s071_RSPagl.tif,10037279,274289.0,1214400,538000
p60,M762,RSPagl,M762_s072_RSPagl.tif,13383810,185143.0,3227960,643720
p60,M762,RSPagl,M762_s073_RSPagl.tif,17765133,378920.0,5293440,1002020
p60,M762,RSPagl,M762_s074_RSPagl.tif,14720590,182572.0,4683120,809420
p60,M762,RSPagl,M762_s075_RSPagl.tif,9791889,168341.0,3483000,646060
p60,M762,RSPagl,M762_s076_RSPagl.tif,17512249,310058.0,8937600,1227860
p60,M762,RSPagl,M762_s077_RSPagl.tif,14370807,400904.0,6023500,1290880
p60,M762,RSPagl,M762_s078_RSPagl.tif,29171064,479393.0,11157120,1691140
p60,M762,RSPagl,M762_s079_RSPagl.tif,6451229,90912.0,743560,287620
p60,M762,RSPagl,M762_s080_RSPagl.tif,47050351,744404.0,3001440,1211300
p60,M762,RSPd,M762_s038_RSPd.tif,67118721,1251440.0,4114740,1384480
p60,M762,RSPd,M762_s039_RSPd.tif,50536479,662544.0,4922460,2430240
p60,M762,RSPd,M762_s040_RSPd.tif,66944245,796122.0,3803520,1971320
p60,M762,RSPd,M762_s041_RSPd.tif,73471513,959872.0,4680120,2759240
p60,M762,RSPd,M762_s042_RSPd.tif,52664114,897260.0,3026000,1734400
p60,M762,RSPd,M762_s043_RSPd.tif,80802031,1298093.0,3686400,2249600
p60,M762,RSPd,M762_s044_RSPd.tif,63633844,1104907.0,3516540,2150400
p60,M762,RSPd,M762_s045_RSPd.tif,45354776,716102.0,3797600,2389200
p60,M762,RSPd,M762_s046_RSPd.tif,32322363,417910.0,2885220,1846000
p60,M762,RSPd,M762_s047_RSPd.tif,59519753,926962.0,3474400,2176400
p60,M762,RSPd,M762_s048_RSPd.tif,47056759,647540.0,3084840,1911620
p60,M762,RSPd,M762_s049_RSPd.tif,32545283,675462.0,2715600,1657200
p60,M762,RSPd,M762_s050_RSPd.tif,47657507,736089.0,3318000,2014000
p60,M762,RSPd,M762_s051_RSPd.tif,37884142,627753.0,2859120,1727380
p60,M762,RSPd,M762_s052_RSPd.tif,36054992,517992.0,3351180,2011420
p60,M762,RSPd,M762_s053_RSPd.tif,28615727,551764.0,2948800,1727600
p60,M762,RSPd,M762_s054_RSPd.tif,32660961,557904.0,2902280,1832480
p60,M762,RSPd,M762_s055_RSPd.tif,29377972,397572.0,2766240,1695240
p60,M762,RSPd,M762_s056_RSPd.tif,30952275,426768.0,2900800,1680000
p60,M762,RSPd,M762_s057_RSPd.tif,30540961,577608.0,2852520,1662040
p60,M762,RSPd,M762_s058_RSPd.tif,29187904,480543.0,2993360,1685220
p60,M762,RSPd,M762_s059_RSPd.tif,43253516,563829.0,3467120,2243820
p60,M762,RSPd,M762_s060_RSPd.tif,34529188,453414.0,3227040,1776280
p60,M762,RSPd,M762_s061_RSPd.tif,23202166,379193.0,3292560,1287880
p60,M762,RSPd,M762_s062_RSPd.tif,36559165,515306.0,4879420,2401660
p60,M762,RSPd,M762_s063_RSPd.tif,36885567,610602.0,3605140,2254800
p60,M762,RSPd,M762_s064_RSPd.tif,30644358,485926.0,2594400,1710400
p60,M762,RSPd,M762_s065_RSPd.tif,19155252,350213.0,1642680,944000
p60,M762,RSPd,M762_s066_RSPd.tif,18488215,265199.0,1755420,974320
p60,M762,RSPd,M762_s067_RSPd.tif,17462821,244800.0,3026840,916640
p60,M762,RSPd,M762_s068_RSPd.tif,25647752,310359.0,3602880,1111940
p60,M762,RSPd,M762_s069_RSPd.tif,14118787,222952.0,2381000,823880
p60,M762,RSPd,M762_s070_RSPd.tif,22457566,376410.0,4105520,1192220
p60,M762,RSPd,M762_s071_RSPd.tif,17995289,335034.0,2584280,895220
p60,M762,RSPd,M762_s072_RSPd.tif,23011998,235235.0,5801400,1141400
p60,M762,RSPd,M762_s073_RSPd.tif,39567305,560016.0,7469360,2166580
p60,M762,RSPd,M762_s074_RSPd.tif,36499994,390361.0,6039880,1844240
p60,M762,RSPd,M762_s075_RSPd.tif,15827297,237018.0,3561180,1181040
p60,M762,RSPd,M762_s076_RSPd.tif,28216383,326741.0,6599880,1852580
p60,M762,RSPd,M762_s077_RSPd.tif,19113695,347784.0,5302880,1544300
p60,M762,RSPd,M762_s078_RSPd.tif,36043901,492269.0,11238080,2071100
p60,M762,RSPd,M762_s079_RSPd.tif,666749,11776.0,288640,51260
p60,M762,RSPd,M762_s080_RSPd.tif,20733227,302804.0,1974720,484480
p60,M762,RSPv,M762_s038_RSPv.tif,99937271,1806146.0,3611520,2210240
p60,M762,RSPv,M762_s039_RSPv.tif,43505454,670834.0,3722000,2120980
p60,M762,RSPv,M762_s040_RSPv.tif,60548256,845968.0,3238260,1884260
p60,M762,RSPv,M762_s041_RSPv.tif,55730318,686851.0,3966480,2171420
p60,M762,RSPv,M762_s042_RSPv.tif,62550411,806858.0,4420000,2300400
p60,M762,RSPv,M762_s043_RSPv.tif,68184798,942513.0,4231200,2055600
p60,M762,RSPv,M762_s044_RSPv.tif,68361184,814395.0,4128000,2146400
p60,M762,RSPv,M762_s045_RSPv.tif,35894565,555520.0,3726000,1982800
p60,M762,RSPv,M762_s046_RSPv.tif,30096341,407672.0,3126540,1741240
p60,M762,RSPv,M762_s047_RSPv.tif,64116461,809907.0,3696000,2013200
p60,M762,RSPv,M762_s048_RSPv.tif,54770798,737339.0,3465600,2019200
p60,M762,RSPv,M762_s049_RSPv.tif,38177473,554991.0,3381200,1968000
p60,M762,RSPv,M762_s050_RSPv.tif,53424130,700637.0,3921600,2190000
p60,M762,RSPv,M762_s051_RSPv.tif,40185010,525271.0,3282000,1902420
p60,M762,RSPv,M762_s052_RSPv.tif,47467099,625221.0,3982540,2268520
p60,M762,RSPv,M762_s053_RSPv.tif,44646329,637154.0,3964800,2374000
p60,M762,RSPv,M762_s054_RSPv.tif,47796720,685496.0,4381260,2608380
p60,M762,RSPv,M762_s055_RSPv.tif,53535013,666786.0,4516080,2784300
p60,M762,RSPv,M762_s056_RSPv.tif,69362616,900113.0,5667200,3378000
p60,M762,RSPv,M762_s057_RSPv.tif,57299158,830845.0,5269460,3246820
p60,M762,RSPv,M762_s058_RSPv.tif,59766178,998964.0,5469880,3398160
p60,M762,RSPv,M762_s059_RSPv.tif,59762722,719040.0,5244120,2981900
p60,M762,RSPv,M762_s060_RSPv.tif,65242283,765501.0,5602500,3252700
p60,M762,RSPv,M762_s061_RSPv.tif,62362737,905701.0,7391220,3756920
p60,M762,RSPv,M762_s062_RSPv.tif,60440879,784650.0,8113140,3737540
p60,M762,RSPv,M762_s063_RSPv.tif,60841471,734976.0,9534420,3569960
p60,M762,RSPv,M762_s064_RSPv.tif,26753308,352767.0,4931200,1551600
p60,M762,RSPv,M762_s065_RSPv.tif,30538140,357777.0,3161580,1741760
p60,M762,RSPv,M762_s066_RSPv.tif,40613465,565089.0,4537800,2243360
p60,M762,RSPv,M762_s067_RSPv.tif,31256652,413825.0,3975840,1690980
p60,M762,RSPv,M762_s068_RSPv.tif,16202888,232050.0,3540240,763740
p60,M762,RSPv,M762_s069_RSPv.tif,10171037,143804.0,2280420,692160
p60,M762,RSPv,M762_s070_RSPv.tif,42758060,691298.0,6589560,2261680
p60,M762,RSPv,M762_s071_RSPv.tif,22515267,257640.0,2996420,1102280
p60,M762,RSPv,M762_s072_RSPv.tif,17747712,240590.0,5829960,872720
p60,M762,RSPv,M762_s073_RSPv.tif,56979,1334.0,6000,2800
p60,M762,RSPv,M762_s074_RSPv.tif,49584,243.0,4800,2400
p60,M762,VISa,M762_s042_VISa.tif,299123,4015.0,12000,9200
p60,M762,VISa,M762_s043_VISa.tif,10714655,154163.0,784000,329200
p60,M762,VISa,M762_s044_VISa.tif,31090113,868045.0,2641200,1188660
p60,M762,VISa,M762_s045_VISa.tif,27855949,765412.0,3985200,1495600
p60,M762,VISa,M762_s046_VISa.tif,26736085,877417.0,2717060,1647020
p60,M762,VISa,M762_s047_VISa.tif,111177238,2538645.0,5712060,4355520
p60,M762,VISa,M762_s048_VISa.tif,100763822,2075358.0,6897240,4372860
p60,M762,VISa,M762_s050_VISa.tif,120347,1590.0,20800,5200
p60,M762,VISa,M762_s051_VISa.tif,21485,123.0,266800,1200
p60,M762,VISa,M762_s052_VISa.tif,7071,11.0,400,400
p60,M762,VISa,M762_s053_VISa.tif,78376,1656.0,16800,4800
p60,M762,VISal,M762_s053_VISal.tif,15780,1895.0,2400,1600
p60,M762,VISal,M762_s054_VISal.tif,7321648,386775.0,1232280,488840
p60,M762,VISal,M762_s055_VISal.tif,15421716,732771.0,2017820,930820
p60,M762,VISal,M762_s056_VISal.tif,25804849,936365.0,2822520,1406300
p60,M762,VISal,M762_s057_VISal.tif,17398437,687785.0,2217600,1126800
p60,M762,VISal,M762_s058_VISal.tif,8971491,460091.0,1410000,588400
p60,M762,VISal,M762_s059_VISal.tif,24324905,1576265.0,2644800,1329200
p60,M762,VISal,M762_s060_VISal.tif,26644496,1929484.0,2318400,1330400
p60,M762,VISal,M762_s061_VISal.tif,18886106,1981607.0,2060520,1042340
p60,M762,VISal,M762_s062_VISal.tif,23099142,1297256.0,2870400,1560800
p60,M762,VISal,M762_s063_VISal.tif,20158367,1588860.0,2464800,1127600
p60,M762,VISal,M762_s064_VISal.tif,16660379,438628.0,2190320,1083840
p60,M762,VISal,M762_s065_VISal.tif,13652439,884306.0,1872000,798400
p60,M762,VISam,M762_s047_VISam.tif,4281424,97562.0,400000,183600
p60,M762,VISam,M762_s048_VISam.tif,13180652,283829.0,1036000,561600
p60,M762,VISam,M762_s049_VISam.tif,15642943,329272.0,1344660,807020
p60,M762,VISam,M762_s050_VISam.tif,29991661,1814294.0,1560000,1298000
p60,M762,VISam,M762_s051_VISam.tif,37914764,2624940.0,1903200,1626400
p60,M762,VISam,M762_s052_VISam.tif,18479464,1631863.0,1092000,886000
p60,M762,VISam,M762_s053_VISam.tif,18474792,1382543.0,2212000,1073600
p60,M762,VISam,M762_s054_VISam.tif,13238173,433415.0,1033600,744000
p60,M762,VISam,M762_s055_VISam.tif,12788458,340020.0,954800,745200
p60,M762,VISam,M762_s056_VISam.tif,17859416,357890.0,1216800,984400
p60,M762,VISam,M762_s057_VISam.tif,9569814,202891.0,784000,542400
p60,M762,VISam,M762_s058_VISam.tif,6541,146.0,400,400
p60,M762,VISam,M762_s059_VISam.tif,12654476,203635.0,1169200,715200
p60,M762,VISl,M762_s064_VISl.tif,808955,33792.0,108800,45200
p60,M762,VISl,M762_s065_VISl.tif,39098060,971736.0,4120480,2426620
p60,M762,VISl,M762_s066_VISl.tif,34265158,623846.0,3668580,1908980
p60,M762,VISl,M762_s067_VISl.tif,30523694,674819.0,3371200,1727600
p60,M762,VISl,M762_s068_VISl.tif,28338128,797823.0,2646540,1357960
p60,M762,VISl,M762_s069_VISl.tif,31465893,1028742.0,4163640,2153240
p60,M762,VISl,M762_s070_VISl.tif,26791979,1205003.0,2694120,1491700
p60,M762,VISl,M762_s071_VISl.tif,33734808,1373286.0,3645620,1627660
p60,M762,VISl,M762_s072_VISl.tif,37064850,2634290.0,3348360,1821760
p60,M762,VISl,M762_s073_VISl.tif,19653011,1458066.0,1854360,1145060
p60,M762,VISl,M762_s074_VISl.tif,27167374,3120295.0,2148780,1179340
p60,M762,VISl,M762_s075_VISl.tif,12088405,657246.0,1285200,716400
p60,M762,VISl,M762_s076_VISl.tif,12311371,799471.0,1415440,785740
p60,M762,VISl,M762_s077_VISl.tif,1532367,27771.0,353600,140000
p60,M762,VISl,M762_s078_VISl.tif,369088,17479.0,46800,28800
p60,M762,VISl,M762_s079_VISl.tif,5527087,61355.0,313200,159700
p60,M762,VISli,M762_s065_VISli.tif,5870018,230884.0,755220,346800
p60,M762,VISli,M762_s066_VISli.tif,12914988,476678.0,1740800,730800
p60,M762,VISli,M762_s067_VISli.tif,14543686,720076.0,1891500,873020
p60,M762,VISli,M762_s068_VISli.tif,12457394,842004.0,1478400,617600
p60,M762,VISli,M762_s069_VISli.tif,17148878,1990589.0,2264840,1051960
p60,M762,VISli,M762_s070_VISli.tif,18774497,1538824.0,1730540,963820
p60,M762,VISli,M762_s071_VISli.tif,23180589,2131629.0,2769360,1011700
p60,M762,VISli,M762_s072_VISli.tif,25194224,1189742.0,1834200,1156620
p60,M762,VISli,M762_s073_VISli.tif,10014481,852289.0,805380,503020
p60,M762,VISli,M762_s074_VISli.tif,8482690,332193.0,793600,489200
p60,M762,VISli,M762_s075_VISli.tif,1661622,19235.0,240000,122800
p60,M762,VISli,M762_s076_VISli.tif,465929,16733.0,90000,41600
p60,M762,VISp,M762_s052_VISp.tif,63349155,2289252.0,4889880,3581240
p60,M762,VISp,M762_s053_VISp.tif,63236176,3129988.0,6156360,3946720
p60,M762,VISp,M762_s054_VISp.tif,80111592,5581658.0,6764000,4466880
p60,M762,VISp,M762_s055_VISp.tif,95200164,6771922.0,8050120,5112040
p60,M762,VISp,M762_s056_VISp.tif,100994812,7433301.0,7167720,4551460
p60,M762,VISp,M762_s057_VISp.tif,114909515,12623025.0,6824720,4589260
p60,M762,VISp,M762_s058_VISp.tif,113052373,11411969.0,8759760,5162060
p60,M762,VISp,M762_s059_VISp.tif,139370846,15172601.0,7693920,5154700
p60,M762,VISp,M762_s060_VISp.tif,150709200,15655516.0,8438280,5611960
p60,M762,VISp,M762_s061_VISp.tif,129444967,18666604.0,7492680,4816180
p60,M762,VISp,M762_s062_VISp.tif,104199101,12110419.0,8823780,4807440
p60,M762,VISp,M762_s063_VISp.tif,94384181,10467118.0,7730400,4385720
p60,M762,VISp,M762_s064_VISp.tif,111765924,10218176.0,8401600,5043200
p60,M762,VISp,M762_s065_VISp.tif,111756197,11377756.0,7996320,5131020
p60,M762,VISp,M762_s066_VISp.tif,104448532,8396682.0,9037080,5031880
p60,M762,VISp,M762_s067_VISp.tif,115860771,6202682.0,11848360,6023600
p60,M762,VISp,M762_s068_VISp.tif,147945060,4605256.0,15496920,6714100
p60,M762,VISp,M762_s069_VISp.tif,98376201,4839904.0,13058360,6082860
p60,M762,VISp,M762_s070_VISp.tif,102725106,3419931.0,10855460,5139660
p60,M762,VISp,M762_s071_VISp.tif,98987560,3080067.0,9712320,4802720
p60,M762,VISp,M762_s072_VISp.tif,106930771,2498299.0,12658800,5513980
p60,M762,VISp,M762_s073_VISp.tif,80636359,2338256.0,11143860,4779880
p60,M762,VISp,M762_s074_VISp.tif,104275806,2884407.0,12423760,5517700
p60,M762,VISp,M762_s075_VISp.tif,99456379,4638411.0,14378120,6196080
p60,M762,VISp,M762_s076_VISp.tif,103117481,5544898.0,14229480,6482700
p60,M762,VISp,M762_s077_VISp.tif,47021652,3321213.0,9452520,3798580
p60,M762,VISp,M762_s078_VISp.tif,75303636,2646141.0,13384920,4438460
p60,M762,VISp,M762_s079_VISp.tif,119116993,1405214.0,5917000,3492520
p60,M762,VISp,M762_s080_VISp.tif,69903303,928545.0,5711160,2091581
p60,M762,VISpl,M762_s073_VISpl.tif,60376,788.0,12800,3200
p60,M762,VISpl,M762_s075_VISpl.tif,3962563,105947.0,655200,246000
p60,M762,VISpl,M762_s076_VISpl.tif,11795850,136927.0,1902180,706500
p60,M762,VISpl,M762_s077_VISpl.tif,23202938,883584.0,4571520,1659100
p60,M762,VISpl,M762_s078_VISpl.tif,26312326,319719.0,3061700,1479380
p60,M762,VISpl,M762_s079_VISpl.tif,46631970,522577.0,4513320,1317760
p60,M762,VISpl,M762_s080_VISpl.tif,45551502,547375.0,4411938,1273192
p60,M762,VISpm,M762_s056_VISpm.tif,238766,4019.0,781200,12400
p60,M762,VISpm,M762_s057_VISpm.tif,20280,1916.0,201600,800
p60,M762,VISpm,M762_s058_VISpm.tif,38956,6042.0,112140,820
p60,M762,VISpm,M762_s059_VISpm.tif,298101,23268.0,1395700,18800
p60,M762,VISpm,M762_s060_VISpm.tif,10098080,101415.0,4224220,588400
p60,M762,VISpm,M762_s061_VISpm.tif,19504617,417596.0,1560400,1220800
p60,M762,VISpm,M762_s062_VISpm.tif,36045862,5333757.0,2113760,1356080
p60,M762,VISpm,M762_s063_VISpm.tif,40156111,5162090.0,2159340,1692820
p60,M762,VISpm,M762_s064_VISpm.tif,25744042,1356150.0,1978020,1320760
p60,M762,VISpm,M762_s065_VISpm.tif,16443306,443931.0,1441440,926320
p60,M762,VISpm,M762_s066_VISpm.tif,17356024,897563.0,1463200,873600
p60,M762,VISpm,M762_s067_VISpm.tif,10655377,221186.0,997600,560000
p60,M762,VISpm,M762_s068_VISpm.tif,24482593,563183.0,1758240,1060440
p60,M762,VISpm,M762_s069_VISpm.tif,12617569,352954.0,1314400,773200
p60,M762,VISpm,M762_s070_VISpm.tif,9693799,571152.0,1160000,521200
p60,M762,VISpm,M762_s071_VISpm.tif,5469171,227395.0,760480,300320
p60,M762,VISpm,M762_s072_VISpm.tif,5457338,159730.0,498240,259380
p60,M762,VISpm,M762_s073_VISpm.tif,1534292,52218.0,210000,89600
p60,M762,VISpm,M762_s074_VISpm.tif,1413904,16264.0,153600,75600
p60,M762,VISpm,M762_s075_VISpm.tif,202974,1436.0,30800,11200
p60,M762,VISpor,M762_s068_VISpor.tif,213950,3541.0,33600,8400
p60,M762,VISpor,M762_s069_VISpor.tif,19069,300.0,19200,1200
p60,M762,VISpor,M762_s070_VISpor.tif,2432401,148610.0,261020,119800
p60,M762,VISpor,M762_s071_VISpor.tif,12503048,1164549.0,1170240,546140
p60,M762,VISpor,M762_s072_VISpor.tif,32904706,684605.0,3401640,1763960
p60,M762,VISpor,M762_s073_VISpor.tif,63354777,2548916.0,6735520,3364140
p60,M762,VISpor,M762_s074_VISpor.tif,58646309,1310012.0,4898880,3325280
p60,M762,VISpor,M762_s075_VISpor.tif,31979607,405980.0,3578400,2282000
p60,M762,VISpor,M762_s076_VISpor.tif,32746686,527702.0,4547200,2419240
p60,M762,VISpor,M762_s077_VISpor.tif,8216132,149043.0,1629600,716000
p60,M762,VISpor,M762_s078_VISpor.tif,9509789,166809.0,1240000,638000
p60,M762,VISpor,M762_s079_VISpor.tif,44138291,473570.0,2454120,1124440
p60,M762,VISpor,M762_s080_VISpor.tif,14751909,191325.0,539560,336680
p60,M762,VISrl,M762_s047_VISrl.tif,3128300,45447.0,458800,136800
p60,M762,VISrl,M762_s048_VISrl.tif,10240627,276259.0,1439600,474800
p60,M762,VISrl,M762_s049_VISrl.tif,13957901,622869.0,2401600,911200
p60,M762,VISrl,M762_s050_VISrl.tif,25506955,1129855.0,2281520,1193320
p60,M762,VISrl,M762_s051_VISrl.tif,32915235,1493665.0,3255260,1818420
p60,M762,VISrl,M762_s052_VISrl.tif,29997449,1808020.0,3314220,1653780
p60,M762,VISrl,M762_s053_VISrl.tif,45490252,1954783.0,5666740,2937820
p60,M762,VISrl,M762_s054_VISrl.tif,38563394,2368617.0,4379520,2408660
p60,M762,VISrl,M762_s055_VISrl.tif,38626652,3368981.0,4082420,2190400
p60,M762,VISrl,M762_s056_VISrl.tif,44808567,4441101.0,3647200,1963600
p60,M762,VISrl,M762_s057_VISrl.tif,43790709,5315501.0,3678420,2198580
p60,M762,VISrl,M762_s058_VISrl.tif,48946403,5738028.0,5238200,2709580
p60,M762,VISrl,M762_s059_VISrl.tif,43510828,3623017.0,3902920,2266140
p60,M762,VISrl,M762_s060_VISrl.tif,37296766,2429482.0,3249180,1954760
p60,M762,VISrl,M762_s061_VISrl.tif,32917388,1682835.0,3880420,2207680
p60,M762,VISrl,M762_s062_VISrl.tif,33576622,2794515.0,3339260,1931860
p60,M762,VISrl,M762_s063_VISrl.tif,10863647,314903.0,1355200,707200
p60,M763,RSPagl,M763_s028_RSPagl.tif,21305685,268411.0,1081200,848720
p60,M763,RSPagl,M763_s029_RSPagl.tif,26941282,597440.0,1749900,1201620
p60,M763,RSPagl,M763_s030_RSPagl.tif,30803185,394472.0,1656000,1102200
p60,M763,RSPagl,M763_s031_RSPagl.tif,59832511,994950.0,2086800,1353200
p60,M763,RSPagl,M763_s032_RSPagl.tif,19994602,311150.0,1536000,924000
p60,M763,RSPagl,M763_s033_RSPagl.tif,22363264,311755.0,1806000,1197200
p60,M763,RSPagl,M763_s034_RSPagl.tif,24148786,327317.0,1783600,1201200
p60,M763,RSPagl,M763_s035_RSPagl.tif,24799029,374757.0,1878640,1265640
p60,M763,RSPagl,M763_s036_RSPagl.tif,26821534,467524.0,1795200,1364000
p60,M763,RSPagl,M763_s037_RSPagl.tif,24973058,386315.0,1709140,1138680
p60,M763,RSPagl,M763_s038_RSPagl.tif,23318107,489242.0,1925600,1359200
p60,M763,RSPagl,M763_s039_RSPagl.tif,21126350,376132.0,1892800,1294800
p60,M763,RSPagl,M763_s040_RSPagl.tif,20659545,422618.0,1600800,1234400
p60,M763,RSPagl,M763_s041_RSPagl.tif,29949677,1130293.0,2002440,1443480
p60,M763,RSPagl,M763_s042_RSPagl.tif,20861065,661264.0,1780000,1306800
p60,M763,RSPagl,M763_s043_RSPagl.tif,22313763,584928.0,1747200,1320800
p60,M763,RSPagl,M763_s044_RSPagl.tif,24430833,1153702.0,2142000,1627600
p60,M763,RSPagl,M763_s045_RSPagl.tif,19200464,938169.0,1654400,1228800
p60,M763,RSPagl,M763_s046_RSPagl.tif,19990781,865516.0,1663200,1148800
p60,M763,RSPagl,M763_s047_RSPagl.tif,20119481,1526318.0,1591500,1109240
p60,M763,RSPagl,M763_s048_RSPagl.tif,22675627,1341627.0,1632400,1199200
p60,M763,RSPagl,M763_s049_RSPagl.tif,18417449,653271.0,1337600,919600
p60,M763,RSPagl,M763_s050_RSPagl.tif,21188138,1014320.0,1527840,1075240
p60,M763,RSPagl,M763_s051_RSPagl.tif,12597823,456148.0,1261400,787360
p60,M763,RSPagl,M763_s052_RSPagl.tif,16286025,471111.0,1651500,861280
p60,M763,RSPagl,M763_s053_RSPagl.tif,13305169,959568.0,1532360,727320
p60,M763,RSPagl,M763_s054_RSPagl.tif,15236627,660394.0,2372720,870360
p60,M763,RSPagl,M763_s055_RSPagl.tif,14791980,535661.0,2493400,780240
p60,M763,RSPagl,M763_s056_RSPagl.tif,30230304,1544507.0,4578200,2169240
p60,M763,RSPagl,M763_s057_RSPagl.tif,13089968,407196.0,2257200,625120
p60,M763,RSPagl,M763_s058_RSPagl.tif,10222696,169540.0,2614220,588300
p60,M763,RSPagl,M763_s059_RSPagl.tif,11944578,230705.0,2592000,678800
p60,M763,RSPagl,M763_s060_RSPagl.tif,11644088,174570.0,3201600,750320
p60,M763,RSPagl,M763_s061_RSPagl.tif,13555013,161222.0,3094000,771200
p60,M763,RSPagl,M763_s062_RSPagl.tif,9125675,333671.0,4309200,802400
p60,M763,RSPagl,M763_s063_RSPagl.tif,21003742,324963.0,5779620,1140740
p60,M763,RSPagl,M763_s064_RSPagl.tif,15240181,198512.0,4236540,867940
p60,M763,RSPagl,M763_s065_RSPagl.tif,17671462,396071.0,3860780,1003520
